"id_sensor","time","saddr","mosf1_min","mosf1_avg","mosf2_min","mosf2_avg","mosAD_min","mosAD_avg","jitter_max","jitter_avg","loss_max_mult10","loss_avg_mult10","counter"
501,"2018-05-14 05:21:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:21:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:21:40",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:21:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:21:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:21:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:21:50",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:22:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:22:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:20",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:22:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:22:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:40",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:22:50",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:22:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:22:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:23:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:23:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:20",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:23:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:30",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:23:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:23:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:40",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:23:40",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:23:50",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:23:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:23:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:24:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:10",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:24:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:24:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:20",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:24:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:30",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:24:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:24:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:24:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:00",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:00",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:25:00",3227975507,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:00",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:10",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:10",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:25:10",3227975507,45,45,45,45,41,41,0,0,0,0,1
802,"2018-05-14 05:25:10",3227975507,45,45,45,45,41,41,0,0,0,0,1
501,"2018-05-14 05:25:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:20",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:20",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:20",845250899,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 05:25:20",1186483740,45,45,45,45,45,45,4,4,2,2,1
802,"2018-05-14 05:25:20",1186483740,45,45,45,45,45,45,4,4,2,2,1
501,"2018-05-14 05:25:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:25:20",3227975507,45,45,45,45,45,45,1,0,0,0,2
802,"2018-05-14 05:25:20",3227975507,45,45,45,45,45,45,1,0,0,0,2
501,"2018-05-14 05:25:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:30",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:30",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:30",845250899,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:30",1186483740,45,45,45,45,45,45,4,4,4,4,1
802,"2018-05-14 05:25:30",1186483740,45,45,45,45,45,45,4,4,4,4,1
501,"2018-05-14 05:25:30",3227975250,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:30",3227975507,45,45,45,45,45,45,2,1,2,1,2
802,"2018-05-14 05:25:30",3227975507,45,45,45,45,45,45,2,1,0,0,2
801,"2018-05-14 05:25:40",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:40",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:40",845250899,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:40",1186483740,45,45,45,45,45,45,1,1,3,3,1
802,"2018-05-14 05:25:40",1186483740,45,45,45,45,45,45,1,1,3,3,1
501,"2018-05-14 05:25:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:25:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
802,"2018-05-14 05:25:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:25:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:50",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:25:50",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:25:50",845250899,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:25:50",1186483740,45,45,45,45,45,45,2,2,2,2,1
802,"2018-05-14 05:25:50",1186483740,45,45,45,45,45,45,2,2,2,2,1
501,"2018-05-14 05:25:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:25:50",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 05:25:50",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:25:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 05:26:00",387784522,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 05:26:00",387784522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:00",845250899,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 05:26:00",1186483740,45,45,45,45,45,45,3,3,3,3,1
802,"2018-05-14 05:26:00",1186483740,45,45,45,45,45,45,3,3,3,3,1
501,"2018-05-14 05:26:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:26:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
802,"2018-05-14 05:26:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:26:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:26:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:20",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:26:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:40",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:26:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:26:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:26:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:26:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:27:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:10",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:27:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:27:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:27:20",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:30",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:27:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:27:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:27:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:27:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:27:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:10",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:28:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:28:50",845250899,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 05:28:50",1145337708,45,45,45,45,45,45,0,0,0,0,2
802,"2018-05-14 05:28:50",1145337708,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 05:28:50",3227975487,45,45,45,45,45,45,0,0,0,0,2
802,"2018-05-14 05:28:50",3227975487,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:28:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:00",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:29:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:10",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:29:10",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:10",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:10",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:20",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:20",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:20",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:30",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:30",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:50",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:29:50",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:29:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:29:50",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:00",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:00",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:00",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:10",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:10",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:30:20",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:20",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:30",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:30",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:40",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:40",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:50",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:30:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:30:50",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:00",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:00",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:00",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:10",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:10",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:31:20",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:20",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:30",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:30",3495526934,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:40",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:31:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:31:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:50",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:31:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:00",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:32:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:32:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:32:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:32:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:32:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:32:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:40",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:32:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:50",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:32:50",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:33:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:33:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:20",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:33:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:30",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:33:30",3227975250,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-14 05:33:30",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:40",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:33:40",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:50",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:33:50",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:50",3227975250,45,45,45,45,45,45,0,0,2,0,4
501,"2018-05-14 05:33:50",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:33:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:00",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:00",3227975250,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-14 05:34:00",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:10",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:34:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:34:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:34:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:30",845250899,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:34:30",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:40",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:34:40",3227975250,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:34:50",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:34:50",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:34:50",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:35:00",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:35:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 05:35:00",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:35:10",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:35:10",3227975250,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-14 05:35:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:35:10",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 05:35:20",845250899,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 05:35:20",3227975250,45,45,45,45,45,45,0,0,0,0,3
