"ID","cdr_ID","calldate","saddr","daddr","dport","ssrc","received","loss","firsttime","payload","maxjitter_mult10","index","flags"
96087422,76105464,"2018-05-01 11:38:55",1653604163,3227975507,21918,1446515647,2070,0,0.855447,0,13,1,NULL
96087423,76105464,"2018-05-01 11:38:55",3227975507,1653604163,4050,1030582063,1945,0,1.90681,0,24,2,NULL
96087424,76105465,"2018-05-01 11:38:55",3227975507,3507478246,13432,2398129647,2030,0,0.062108,0,2,1,NULL
96087425,76105465,"2018-05-01 11:38:55",3507478246,3227975507,28800,1931534490,1950,0,1.06281,0,11,2,NULL
96087426,76105466,"2018-05-01 11:38:55",1653604163,3227975507,21918,1446515647,2069,1,0.855494,0,12,1,NULL
96087427,76105466,"2018-05-01 11:38:55",3227975507,1653604163,4050,1030582063,1945,0,1.90684,0,24,2,NULL
96087428,76105467,"2018-05-01 11:38:55",3227975507,3507478246,13432,2398129647,2031,0,0.06221,0,2,1,NULL
96087429,76105467,"2018-05-01 11:38:55",3507478246,3227975507,28800,1931534490,1950,0,1.06289,0,11,2,NULL
96087430,76105468,"2018-05-01 11:38:17",1654599250,1676539840,5102,389585481,4309,0,1.5803,9,24,1,2
96087431,76105468,"2018-05-01 11:38:17",1676539840,1654599250,18950,223631050,162,0,1.80893,9,32,2,NULL
96087432,76105468,"2018-05-01 11:38:17",1676539840,1654599250,18950,910042656,4122,0,5.43651,9,53,3,2
96087433,76105469,"2018-05-01 11:38:22",1654599250,417208698,5176,388363758,3998,0,0.281704,9,9,1,2
96087434,76105469,"2018-05-01 11:38:22",417208698,1654599250,22120,1135281243,3987,1,0.630229,9,60,2,2
96087435,76105470,"2018-05-01 11:38:17",411685144,1654599250,16482,1670274874,4322,0,1.04758,0,17,1,2
96087436,76105470,"2018-05-01 11:38:17",1654599250,411685144,6770,2331638041,4276,0,1.39174,0,250,2,2
96087437,76105471,"2018-05-01 11:37:18",1654599251,2393990862,5136,2264974334,19,0,2.58413,9,0,1,NULL
96087438,76105471,"2018-05-01 11:37:18",2393990862,1654599251,21170,1270241114,7669,0,2.87266,9,56,2,2
96087439,76105471,"2018-05-01 11:37:18",1654599251,2393990862,1031,2264974334,7653,1,3.10297,9,2,3,2
96087440,76105474,"2018-05-01 11:39:47",411685143,3227975506,17152,574040056,767,0,0.882708,0,19,1,NULL
96087441,76105474,"2018-05-01 11:39:47",3227975506,411685143,7330,522237827,684,0,2.40553,0,4,2,NULL
96087442,76105475,"2018-05-01 11:39:48",411685143,3227975506,19550,1099112535,694,0,0.957596,0,4,1,NULL
96087443,76105475,"2018-05-01 11:39:48",3227975506,411685143,6470,4146032420,634,0,2.07455,0,2,2,NULL
96087444,76105477,"2018-05-01 11:37:18",1654599251,2393990862,51730,2134543614,7783,0,0.718807,9,27,1,2
96087445,76105477,"2018-05-01 11:37:18",2393990862,1654599251,19162,1166827508,118,0,1.01556,9,16,2,NULL
96087446,76105477,"2018-05-01 11:37:18",2393990862,1654599251,19162,905997478,7661,1,3.45615,9,18,3,2
96087447,76105478,"2018-05-01 11:38:44",1654599251,1168965251,14724,2132548900,3442,0,2.74421,0,1,1,2
96087448,76105478,"2018-05-01 11:38:44",1168965251,1654599251,30908,802834815,3435,0,2.93344,0,20,2,2
96087449,76105479,"2018-05-01 11:38:44",3631984749,1654599251,26624,1563306072,3448,0,2.47543,0,1,1,2
96087450,76105479,"2018-05-01 11:38:44",1654599251,3631984749,11050,2809045076,3432,0,2.74087,0,32,2,2
96087451,76105481,"2018-05-01 11:39:47",411685143,3227975506,17152,574040056,765,0,0.882612,0,19,1,NULL
96087452,76105481,"2018-05-01 11:39:47",3227975506,411685143,7330,522237827,684,0,2.40575,0,3,2,NULL
96087453,76105483,"2018-05-01 11:39:48",411685143,3227975506,19550,1099112535,692,0,0.956831,0,2,1,NULL
96087454,76105483,"2018-05-01 11:39:48",3227975506,411685143,6470,4146032420,634,0,2.07378,0,2,2,NULL
96087455,76105487,"2018-05-01 11:39:12",1654599250,411685143,6460,389892800,1793,0,2.34525,0,51,1,2
96087456,76105487,"2018-05-01 11:39:12",411685143,1654599250,27960,798130018,3179,0,2.41207,0,23,2,2
96087457,76105488,"2018-05-01 11:39:12",1654599250,3507482295,12994,4009373408,2887,0,8.11981,0,2,1,2
96087458,76105488,"2018-05-01 11:39:12",3507482295,1654599250,26106,2000345039,1508,0,8.36397,0,111,2,2
96087459,76105489,"2018-05-01 11:36:26",417208698,1654599251,17052,116241049,203,0,0.462076,9,36,1,NULL
96087460,76105489,"2018-05-01 11:36:26",1654599251,417208698,5166,2133529802,11706,0,3.57749,9,2088,2,2
96087461,76105489,"2018-05-01 11:36:26",417208698,1654599251,17052,1825610873,353,0,4.91809,9,32,3,NULL
96087462,76105489,"2018-05-01 11:36:26",417208698,1654599251,17052,1047587591,11420,0,11.9903,9,45,4,2
96087463,76105490,"2018-05-01 11:36:27",3341778438,1654599251,23242,1372399251,11713,0,3.12036,9,1,1,2
96087464,76105490,"2018-05-01 11:36:27",1654599251,3341778438,18218,3141554699,10790,1,3.98466,9,174,2,2
96087465,76105491,"2018-05-01 11:37:27",3227975506,3507478266,13462,4210351383,8908,0,0.102088,0,3,1,NULL
96087466,76105491,"2018-05-01 11:37:27",3507478266,3227975506,24968,1314846446,1456,0,1.11005,0,8,2,NULL
96087467,76105491,"2018-05-01 11:37:27",3507478266,3227975506,24968,669291450,7404,0,30.5258,0,151,3,NULL
96087468,76105492,"2018-05-01 11:37:27",1275790787,3227975506,30840,540226153,8925,0,0.761337,0,23,1,NULL
96087469,76105492,"2018-05-01 11:37:27",3227975506,1275790787,6050,522052743,8802,0,1.81966,0,88,2,NULL
96087470,76105496,"2018-05-01 11:37:45",1176754522,3227975507,28622,1323535354,7682,0,9.94185,0,42,1,NULL
96087471,76105496,"2018-05-01 11:37:45",3227975507,1176754522,5004,2037677017,7679,0,9.98061,0,15,2,NULL
96087472,76105497,"2018-05-01 11:39:46",3227975506,3507482321,19360,3913848050,1957,0,0.101805,0,3,1,NULL
96087473,76105497,"2018-05-01 11:39:46",3507482321,3227975506,28192,1728609357,1822,0,1.13464,0,33,2,NULL
96087474,76105498,"2018-05-01 11:39:45",3429196867,3227975506,32326,1154155502,1975,0,0.857938,0,1,1,NULL
96087475,76105498,"2018-05-01 11:39:45",3227975506,3429196867,15840,524893457,1816,0,1.94632,0,35,2,NULL
96087476,76105499,"2018-05-01 11:37:44",3227975507,3461413499,25246,1030698760,8176,0,0.914435,0,7,1,NULL
96087477,76105499,"2018-05-01 11:37:44",3461413499,3227975507,21018,855902093,8173,0,0.98885,0,2,2,NULL
96087478,76105500,"2018-05-01 11:37:27",3227975506,3507478266,13462,4210351383,8909,0,0.102152,0,5,1,NULL
96087479,76105500,"2018-05-01 11:37:27",3507478266,3227975506,24968,1314846446,1456,0,1.11009,0,8,2,NULL
96087480,76105500,"2018-05-01 11:37:27",3507478266,3227975506,24968,669291450,7404,0,30.5258,0,151,3,NULL
96087481,76105501,"2018-05-01 11:37:27",1275790787,3227975506,30840,540226153,8926,0,0.76133,0,23,1,NULL
96087482,76105501,"2018-05-01 11:37:27",3227975506,1275790787,6050,522052743,8802,0,1.81967,0,88,2,NULL
96087483,76105504,"2018-05-01 11:37:45",1176754522,3227975507,28622,1323535354,7684,0,9.94351,0,43,1,NULL
96087484,76105504,"2018-05-01 11:37:45",3227975507,1176754522,5004,2037677017,7679,0,9.98223,0,15,2,NULL
96087485,76105505,"2018-05-01 11:39:46",3227975506,3507482321,19360,3913848050,1958,1,0.101822,0,4,1,NULL
96087486,76105505,"2018-05-01 11:39:46",3507482321,3227975506,28192,1728609357,1822,0,1.1346,0,33,2,NULL
96087487,76105506,"2018-05-01 11:39:45",3429196867,3227975506,32326,1154155502,1976,0,0.858151,0,5,1,NULL
96087488,76105506,"2018-05-01 11:39:45",3227975506,3429196867,15840,524893457,1816,0,1.94624,0,35,2,NULL
96087489,76105507,"2018-05-01 11:37:44",3227975507,3461413499,25246,1030698760,8177,0,0.91428,0,7,1,NULL
96087490,76105507,"2018-05-01 11:37:44",3461413499,3227975507,21018,855902093,8174,0,0.988658,0,7,2,NULL
96087491,76105509,"2018-05-01 11:39:33",1654599251,417208698,5020,2133873813,3233,1,0.410131,9,30,1,2
96087492,76105509,"2018-05-01 11:39:33",417208698,1654599251,29520,806631769,191,0,0.635236,9,21,2,NULL
96087493,76105509,"2018-05-01 11:39:33",417208698,1654599251,29520,1834076845,3028,0,4.85266,9,63,3,2
96087494,76105510,"2018-05-01 11:39:33",1654599251,417208698,5170,2331387877,3028,0,4.10317,9,262,1,2
96087495,76105510,"2018-05-01 11:39:33",417208698,1654599251,21130,305320876,3046,0,4.29022,9,74,2,2
96087496,76105511,"2018-05-01 11:39:16",1654599251,417230089,6390,2132290628,4799,1,0.670378,0,34,1,2
96087497,76105511,"2018-05-01 11:39:16",417230089,1654599251,25602,1942758210,4854,0,0.690729,0,3,2,2
96087498,76105512,"2018-05-01 11:39:17",1654599251,3507482183,15064,2062862117,4474,0,8.14614,0,1,1,2
96087499,76105512,"2018-05-01 11:39:17",3507482183,1654599251,18328,614252783,4434,0,8.38799,0,41,2,2
96087500,76105513,"2018-05-01 11:40:07",3227975251,3495526932,15550,2536438928,573,0,2.23846,0,2,1,2
96087501,76105513,"2018-05-01 11:40:07",3495526932,3227975251,24026,1366821544,571,0,2.2845,0,0,2,2
96087502,76105514,"2018-05-01 11:37:32",1654599250,3507478246,17422,2600266604,10214,1,0.121762,0,2,1,2
96087503,76105514,"2018-05-01 11:37:32",3507478246,1654599250,25080,1285684103,9996,0,1.13026,0,13,2,2
96087504,76105515,"2018-05-01 11:37:32",411685143,1654599250,20730,895951299,10215,1,0.196662,0,24,1,2
96087505,76105515,"2018-05-01 11:37:32",1654599250,411685143,7380,388865484,9986,0,1.24811,0,24,2,2
96087506,76105516,"2018-05-01 11:39:47",3227975507,412232415,2244,1030582115,3579,0,1.3685,9,22,1,NULL
96087507,76105516,"2018-05-01 11:39:47",412232415,3227975507,20168,823483540,3583,1,1.43472,9,209,2,NULL
96087508,76105517,"2018-05-01 11:40:06",3227975507,2917629161,5004,1029150934,2645,0,6.75036,316,5,1,NULL
96087509,76105517,"2018-05-01 11:40:06",2917629161,3227975507,20052,1777116653,1273,0,6.76508,316,30,2,NULL
96087510,76105517,"2018-05-01 11:40:06",2917629161,3227975507,20052,1204335403,1370,0,32.368,316,39,3,NULL
96087511,76105518,"2018-05-01 11:40:07",3341778438,3227975507,21766,1191917240,2651,0,4.93974,0,1,1,NULL
96087512,76105518,"2018-05-01 11:40:07",3227975507,3341778438,19434,1603624823,2636,0,4.98765,0,31,2,NULL
96087513,76105519,"2018-05-01 11:39:47",3227975507,412232415,2244,1030582115,3579,0,1.36856,9,21,1,NULL
96087514,76105519,"2018-05-01 11:39:47",412232415,3227975507,20168,823483540,3583,1,1.43491,9,209,2,NULL
96087515,76105520,"2018-05-01 11:40:06",3227975507,2917629161,5004,1029150934,2646,0,6.75038,316,5,1,NULL
96087516,76105520,"2018-05-01 11:40:06",2917629161,3227975507,20052,1777116653,1274,0,6.765,316,30,2,NULL
96087517,76105520,"2018-05-01 11:40:06",2917629161,3227975507,20052,1204335403,1370,0,32.3681,316,39,3,NULL
96087518,76105521,"2018-05-01 11:40:07",3341778438,3227975507,21766,1191917240,2653,0,4.94057,0,4,1,NULL
96087519,76105521,"2018-05-01 11:40:07",3227975507,3341778438,19434,1603624823,2635,1,4.98854,0,31,2,NULL
96087520,76105524,"2018-05-01 11:40:37",3227975506,1275790787,6080,522237877,2208,0,1.14672,0,28,1,NULL
96087521,76105524,"2018-05-01 11:40:37",1275790787,3227975506,30344,1863206824,2228,0,1.19184,0,9,2,NULL
96087522,76105526,"2018-05-01 11:40:38",3227975506,3507478263,16460,3243338422,1933,0,6.20417,0,6,1,NULL
96087523,76105526,"2018-05-01 11:40:38",3507478263,3227975506,28562,312849886,1922,0,6.41373,0,115,2,NULL
96087524,76105528,"2018-05-01 11:39:50",3227975486,1145337708,21536,1191508486,4520,0,2.30585,0,23,1,NULL
96087525,76105528,"2018-05-01 11:39:50",1145337708,3227975486,24280,1872070312,4666,0,2.33109,0,6,2,NULL
96087526,76105530,"2018-05-01 11:40:39",411685143,3227975506,29898,1678447759,2271,0,1.03395,0,15,1,NULL
96087527,76105530,"2018-05-01 11:40:39",3227975506,411685143,7110,524188951,2126,1,2.25138,0,44,2,NULL
96087528,76105531,"2018-05-01 11:41:20",3227975507,3507482320,25494,1018400576,313,0,4.20829,0,2,1,NULL
96087529,76105531,"2018-05-01 11:41:20",3507482320,3227975507,32710,177357313,296,0,4.5145,0,12,2,NULL
96087530,76105532,"2018-05-01 11:40:44",411685143,3227975506,20312,47935998,2252,0,0.959471,0,14,1,NULL
96087531,76105532,"2018-05-01 11:40:44",3227975506,411685143,7210,3715459452,1991,0,6.07866,0,3,2,NULL
96087532,76105533,"2018-05-01 11:40:42",411685143,3227975506,18626,660550863,2339,0,0.95845,0,18,1,NULL
96087533,76105533,"2018-05-01 11:40:42",3227975506,411685143,6190,524631146,2242,0,2.78332,0,4,2,NULL
96087534,76105534,"2018-05-01 11:41:10",1145337708,3227975486,25644,3735206546,729,0,0.097696,0,1,1,NULL
96087535,76105534,"2018-05-01 11:41:10",3227975486,1145337708,8186,3807032806,704,0,1.55494,0,2,2,NULL
96087536,76105535,"2018-05-01 11:39:50",3227975486,1145337708,21536,1191508486,4520,0,2.30587,0,22,1,NULL
96087537,76105535,"2018-05-01 11:39:50",1145337708,3227975486,24280,1872070312,4665,0,2.33091,0,1,2,NULL
96087538,76105536,"2018-05-01 11:40:39",411685143,3227975506,29898,1678447759,2270,0,1.03387,0,15,1,NULL
96087539,76105536,"2018-05-01 11:40:39",3227975506,411685143,7110,524188951,2127,0,2.2514,0,44,2,NULL
96087540,76105537,"2018-05-01 11:41:20",3227975507,3507482320,25494,1018400576,313,0,4.20834,0,2,1,NULL
96087541,76105537,"2018-05-01 11:41:20",3507482320,3227975507,32710,177357313,296,0,4.51458,0,12,2,NULL
96087542,76105538,"2018-05-01 11:40:40",3227975506,3507482182,15592,3378336504,2262,0,0.223118,0,6,1,NULL
96087543,76105538,"2018-05-01 11:40:40",3507482182,3227975506,32104,1786236907,2135,0,1.38329,0,54,2,NULL
96087544,76105539,"2018-05-01 11:41:10",1145337708,3227975486,25644,3735206546,728,0,0.096758,0,1,1,NULL
96087545,76105539,"2018-05-01 11:41:10",3227975486,1145337708,8186,3807032806,704,0,1.55408,0,2,2,NULL
96087546,76105541,"2018-05-01 11:40:37",3227975506,1275790787,6080,522237877,2208,0,1.14654,0,28,1,NULL
96087547,76105541,"2018-05-01 11:40:37",1275790787,3227975506,30344,1863206824,2227,0,1.19186,0,9,2,NULL
96087548,76105542,"2018-05-01 11:40:38",3227975506,3507478263,16460,3243338422,1932,0,6.20399,0,3,1,NULL
96087549,76105542,"2018-05-01 11:40:38",3507478263,3227975506,28562,312849886,1922,0,6.41346,0,115,2,NULL
96087550,76105544,"2018-05-01 11:40:42",411685143,3227975506,18626,660550863,2337,0,0.958549,0,18,1,NULL
96087551,76105544,"2018-05-01 11:40:42",3227975506,411685143,6190,524631146,2242,0,2.78348,0,3,2,NULL
96087552,76105545,"2018-05-01 11:40:44",411685143,3227975506,20312,47935998,2250,0,0.95884,0,14,1,NULL
96087553,76105545,"2018-05-01 11:40:44",3227975506,411685143,7210,3715459452,1991,0,6.07784,0,2,2,NULL
96087554,76105546,"2018-05-01 11:41:15",3227975487,1145337708,2160,3404579595,1010,0,2.29518,0,6,1,NULL
96087555,76105546,"2018-05-01 11:41:15",1145337708,3227975487,23714,3861037714,1067,0,2.31097,0,1,2,NULL
96087556,76105548,"2018-05-01 11:40:40",3227975506,3507482182,15592,3378336504,2263,0,0.223385,0,6,1,NULL
96087557,76105548,"2018-05-01 11:40:40",3507482182,3227975506,32104,1786236907,2135,0,1.38354,0,54,2,NULL
96087558,76105549,"2018-05-01 11:41:15",3227975487,1145337708,2160,3404579595,1010,0,2.29505,0,6,1,NULL
96087559,76105549,"2018-05-01 11:41:15",1145337708,3227975487,23714,3861037714,1068,0,2.31103,0,3,2,NULL
96087560,76105551,"2018-05-01 11:39:52",1654599250,3514831954,12352,387813272,5328,0,2.46967,9,2,1,2
96087561,76105551,"2018-05-01 11:39:52",3514831954,1654599250,26762,552110905,5326,0,2.55627,9,21,2,2
96087562,76105552,"2018-05-01 11:39:52",3631984748,1654599250,23628,1610696225,5335,1,1.82703,0,1,1,2
96087563,76105552,"2018-05-01 11:39:52",1654599250,3631984748,8870,2331638136,5319,1,2.02776,0,13,2,2
96087564,76105553,"2018-05-01 11:39:52",3227975506,1275790787,6190,523283672,4973,0,1.21852,0,30,1,NULL
96087565,76105553,"2018-05-01 11:39:52",1275790787,3227975506,17616,794439575,5013,0,1.2612,0,15,2,NULL
96087566,76105554,"2018-05-01 11:39:53",3227975506,3507479201,13572,3942751913,4676,0,7.28585,0,4,1,NULL
96087567,76105554,"2018-05-01 11:39:53",3507479201,3227975506,29978,2140780862,2941,0,7.51361,0,31,2,NULL
96087568,76105554,"2018-05-01 11:39:53",3507479201,3227975506,29978,1533922326,1702,0,66.7466,0,24,3,NULL
96087569,76105555,"2018-05-01 11:37:45",3227975506,2393249330,5004,3137088505,1851,0,2.05244,0,3,1,NULL
96087570,76105555,"2018-05-01 11:37:45",2393249330,3227975506,19602,323803728,2,0,2.07355,0,0,2,NULL
96087571,76105555,"2018-05-01 11:37:45",2393249330,3227975506,19602,471843720,29,0,2.13074,0,13,3,NULL
96087572,76105555,"2018-05-01 11:37:45",2393249330,3227975506,19602,879884575,1814,0,209.832,0,17,4,NULL
96087573,76105556,"2018-05-01 11:40:33",3341778438,3227975507,29586,1791375525,3841,0,1.00263,0,2,1,NULL
96087574,76105556,"2018-05-01 11:40:33",3227975507,3341778438,19578,2166830753,3814,0,1.3108,0,140,2,NULL
96087575,76105557,"2018-05-01 11:37:33",3227975506,411685143,7050,526312365,12812,0,0.804062,0,111,1,NULL
96087576,76105557,"2018-05-01 11:37:33",411685143,3227975506,23226,1261244014,12837,0,0.858571,0,24,2,NULL
96087577,76105558,"2018-05-01 11:40:31",3227975507,1168513348,5000,1030698927,19,0,3.2016,0,64,1,NULL
96087578,76105558,"2018-05-01 11:40:31",1168513348,3227975507,24138,55986412,2547,0,3.44741,0,61,2,NULL
96087579,76105558,"2018-05-01 11:40:31",3227975507,1168513348,1127,1030698927,2538,0,3.76147,0,112,3,NULL
96087580,76105559,"2018-05-01 11:39:52",3227975506,1275790787,6190,523283672,4971,2,1.21835,0,30,1,NULL
96087581,76105559,"2018-05-01 11:39:52",1275790787,3227975506,17616,794439575,5014,0,1.26111,0,15,2,NULL
96087582,76105560,"2018-05-01 11:39:53",3227975506,3507479201,13572,3942751913,4677,0,7.28606,0,5,1,NULL
96087583,76105560,"2018-05-01 11:39:53",3507479201,3227975506,29978,2140780862,2941,0,7.51367,0,31,2,NULL
96087584,76105560,"2018-05-01 11:39:53",3507479201,3227975506,29978,1533922326,1702,0,66.7467,0,24,3,NULL
96087585,76105561,"2018-05-01 11:37:45",3227975506,2393249330,5004,3137088505,1852,0,2.05331,0,4,1,NULL
96087586,76105561,"2018-05-01 11:37:45",2393249330,3227975506,19602,323803728,2,0,2.07447,0,0,2,NULL
96087587,76105561,"2018-05-01 11:37:45",2393249330,3227975506,19602,471843720,29,0,2.13165,0,13,3,NULL
96087588,76105561,"2018-05-01 11:37:45",2393249330,3227975506,19602,879884575,1815,0,209.833,0,18,4,NULL
96087589,76105562,"2018-05-01 11:40:33",3341778438,3227975507,29586,1791375525,3843,0,1.00348,0,6,1,NULL
96087590,76105562,"2018-05-01 11:40:33",3227975507,3341778438,19578,2166830753,3814,0,1.31169,0,140,2,NULL
96087591,76105563,"2018-05-01 11:37:33",3227975506,411685143,7050,526312365,12811,2,0.804011,0,111,1,NULL
96087592,76105563,"2018-05-01 11:37:33",411685143,3227975506,23226,1261244014,12836,1,0.858602,0,24,2,NULL
96087593,76105564,"2018-05-01 11:40:31",3227975507,1168513348,5000,1030698927,20,0,3.20049,0,66,1,NULL
96087594,76105564,"2018-05-01 11:40:31",1168513348,3227975507,24138,55986412,2548,0,3.44624,0,61,2,NULL
96087595,76105564,"2018-05-01 11:40:31",3227975507,1168513348,1127,1030698927,2538,0,3.7604,0,113,3,NULL
96087596,76105565,"2018-05-01 11:40:11",1654599251,773050704,35020,2133662283,5067,0,0.596829,0,2,1,2
96087597,76105565,"2018-05-01 11:40:11",773050704,1654599251,23418,1501741527,5079,0,0.692226,0,47,2,2
96087598,76105566,"2018-05-01 11:40:36",1654599251,2393257259,5102,2264974532,3657,0,4.0524,9,36,1,2
96087599,76105566,"2018-05-01 11:40:36",2393257259,1654599251,17672,156422740,3649,0,4.32407,9,49,2,2
96087600,76105568,"2018-05-01 11:41:08",3227975507,411685143,7380,1029150996,2238,0,3.03759,0,3,1,NULL
96087601,76105568,"2018-05-01 11:41:08",411685143,3227975507,20762,825129624,2290,0,3.08748,0,16,2,NULL
96087602,76105570,"2018-05-01 11:41:09",3227975507,3507482153,15162,1765322053,1042,0,27.3627,0,7,1,NULL
96087603,76105570,"2018-05-01 11:41:09",3507482153,3227975507,20288,595373663,992,0,28.3636,0,3,2,NULL
96087604,76105571,"2018-05-01 11:41:08",3227975507,411685143,7380,1029150996,2238,0,3.03769,0,2,1,NULL
96087605,76105571,"2018-05-01 11:41:08",411685143,3227975507,20762,825129624,2289,0,3.08754,0,16,2,NULL
96087606,76105573,"2018-05-01 11:41:09",3227975507,3507482153,15162,1765322053,1041,0,27.3628,0,7,1,NULL
96087607,76105573,"2018-05-01 11:41:09",3507482153,3227975507,20288,595373663,992,0,28.3638,0,1,2,NULL
96087608,76105575,"2018-05-01 11:41:33",1654599251,411685143,7250,2133530109,1246,0,0.911172,0,1,1,2
96087609,76105575,"2018-05-01 11:41:33",411685143,1654599251,16824,1077218004,1260,0,0.971886,0,12,2,2
96087610,76105578,"2018-05-01 11:41:33",1654599251,3507482295,13540,2466680205,815,0,9.72804,0,0,1,2
96087611,76105578,"2018-05-01 11:41:33",3507482295,1654599251,28128,2139954077,803,0,9.93902,0,30,2,2
96087612,76105579,"2018-05-01 11:40:42",3227975507,1275790787,6050,1022793850,4304,0,0.801401,0,13,1,NULL
96087613,76105579,"2018-05-01 11:40:42",1275790787,3227975507,18014,653682628,4335,0,0.845848,0,22,2,NULL
96087614,76105580,"2018-05-01 11:40:47",3227975507,3507478251,12252,1564805199,3788,0,2.05958,0,13,1,NULL
96087615,76105580,"2018-05-01 11:40:47",3507478251,3227975507,21148,1063493133,3568,0,3.09194,0,68,2,NULL
96087616,76105581,"2018-05-01 11:40:47",411685143,3227975507,20620,1440888598,3797,0,2.79887,0,17,1,NULL
96087617,76105581,"2018-05-01 11:40:47",3227975507,411685143,6210,1022397327,3550,0,3.88127,0,37,2,NULL
96087618,76105582,"2018-05-01 11:40:59",3227975507,1676539840,5174,1833456347,3263,0,5.15389,9,3,1,NULL
96087619,76105582,"2018-05-01 11:40:59",1676539840,3227975507,28868,425281327,3250,0,5.45073,9,40,2,NULL
96087620,76105583,"2018-05-01 11:40:42",3227975507,1275790787,6050,1022793850,4304,0,0.801412,0,13,1,NULL
96087621,76105583,"2018-05-01 11:40:42",1275790787,3227975507,18014,653682628,4335,0,0.845848,0,23,2,NULL
96087622,76105584,"2018-05-01 11:40:47",3227975507,3507478251,12252,1564805199,3788,1,2.05961,0,13,1,NULL
96087623,76105584,"2018-05-01 11:40:47",3507478251,3227975507,21148,1063493133,3567,1,3.09197,0,67,2,NULL
96087624,76105585,"2018-05-01 11:40:47",411685143,3227975507,20620,1440888598,3798,0,2.79878,0,17,1,NULL
96087625,76105585,"2018-05-01 11:40:47",3227975507,411685143,6210,1022397327,3551,0,3.88121,0,37,2,NULL
96087626,76105586,"2018-05-01 11:40:59",3227975507,1676539840,5174,1833456347,3264,0,5.15379,9,3,1,NULL
96087627,76105586,"2018-05-01 11:40:59",1676539840,3227975507,28868,425281327,3250,0,5.45063,9,40,2,NULL
96087628,76105588,"2018-05-01 11:17:12",411685143,3227975506,23778,1204817129,75587,1,0.939009,0,34,1,NULL
96087629,76105588,"2018-05-01 11:17:12",3227975506,411685143,7080,521092904,73308,1,1.98676,0,108,2,NULL
96087630,76105589,"2018-05-01 11:17:13",3227975506,3507482275,18144,2841097961,75544,0,0.101696,0,13,1,NULL
96087631,76105589,"2018-05-01 11:17:13",3507482275,3227975506,29184,1996375978,74086,4,1.10281,0,377,2,NULL
96087632,76105590,"2018-05-01 11:17:12",411685143,3227975506,23778,1204817129,75585,0,0.939022,0,33,1,NULL
96087633,76105590,"2018-05-01 11:17:12",3227975506,411685143,7080,521092904,73306,0,1.98677,0,107,2,NULL
96087634,76105591,"2018-05-01 11:17:13",3227975506,3507482275,18144,2841097961,75542,0,0.101581,0,13,1,NULL
96087635,76105591,"2018-05-01 11:17:13",3507482275,3227975506,29184,1996375978,74089,0,1.10276,0,377,2,NULL
96087636,76105592,"2018-05-01 11:41:19",411685143,3227975506,23714,1429747444,3791,0,0.873553,0,17,1,NULL
96087637,76105592,"2018-05-01 11:41:19",3227975506,411685143,6140,526452255,3707,0,2.43424,0,4,2,NULL
96087638,76105593,"2018-05-01 11:41:21",1275790787,3227975506,24230,732980599,3714,0,0.871223,0,15,1,NULL
96087639,76105593,"2018-05-01 11:41:21",3227975506,1275790787,6250,384716897,3248,0,10.0998,0,13,2,NULL
96087640,76105594,"2018-05-01 11:42:05",411685143,3227975507,24280,542064389,1409,0,0.9221,0,13,1,NULL
96087641,76105594,"2018-05-01 11:42:05",3227975507,411685143,6410,1029151053,1186,0,1.96884,0,27,2,NULL
96087642,76105595,"2018-05-01 11:42:06",3227975507,3507478252,19036,3206235454,1403,0,0.102203,0,13,1,NULL
96087643,76105595,"2018-05-01 11:42:06",3507478252,3227975507,27412,1990170526,1195,0,1.10383,0,24,2,NULL
96087644,76105596,"2018-05-01 11:41:42",411685143,3227975507,21086,338499212,3106,0,3.99412,0,12,1,NULL
96087645,76105596,"2018-05-01 11:41:42",3227975507,411685143,6340,1028071926,2869,0,5.03746,0,36,2,NULL
96087646,76105597,"2018-05-01 11:41:42",3227975507,3507478251,16356,2667468998,3099,0,3.24705,0,13,1,NULL
96087647,76105597,"2018-05-01 11:41:42",3507478251,3227975507,29842,25003276,2884,0,4.24796,0,57,2,NULL
96087648,76105598,"2018-05-01 11:41:55",3227975506,411685144,6720,526312627,2707,0,1.0175,0,4,1,NULL
96087649,76105598,"2018-05-01 11:41:55",411685144,3227975506,32036,746717423,2705,0,1.06867,0,8,2,NULL
96087650,76105599,"2018-05-01 11:41:19",411685143,3227975506,23714,1429747444,3793,0,0.873476,0,17,1,NULL
96087651,76105599,"2018-05-01 11:41:19",3227975506,411685143,6140,526452255,3707,0,2.43418,0,4,2,NULL
96087652,76105600,"2018-05-01 11:41:21",1275790787,3227975506,24230,732980599,3716,0,0.872178,0,15,1,NULL
96087653,76105600,"2018-05-01 11:41:21",3227975506,1275790787,6250,384716897,3246,2,10.1005,0,13,2,NULL
96087654,76105601,"2018-05-01 11:42:05",411685143,3227975507,24280,542064389,1410,0,0.922011,0,13,1,NULL
96087655,76105601,"2018-05-01 11:42:05",3227975507,411685143,6410,1029151053,1186,0,1.96868,0,27,2,NULL
96087656,76105602,"2018-05-01 11:42:06",3227975507,3507478252,19036,3206235454,1404,0,0.101973,0,13,1,NULL
96087657,76105602,"2018-05-01 11:42:06",3507478252,3227975507,27412,1990170526,1195,0,1.10369,0,24,2,NULL
96087658,76105603,"2018-05-01 11:41:42",411685143,3227975507,21086,338499212,3108,0,3.9943,0,12,1,NULL
