"ID","cdr_ID","calldate","type","pos"
419353894,76102180,"2018-05-01 01:28:06",2,27869184
419353895,76102180,"2018-05-01 01:28:06",3,228864
419353896,76102180,"2018-05-01 01:28:06",3,482816
419353897,76102180,"2018-05-01 01:28:06",3,609792
419353898,76102181,"2018-05-01 01:37:41",2,1281536
419353899,76102181,"2018-05-01 01:37:41",3,0
419353900,76102181,"2018-05-01 01:37:41",3,4096
419353901,76102182,"2018-05-01 01:11:28",2,0
419353902,76102182,"2018-05-01 01:11:28",2,197120
419353903,76102182,"2018-05-01 01:11:28",2,558592
419353904,76102182,"2018-05-01 01:11:28",2,1117184
419353905,76102182,"2018-05-01 01:11:28",2,1840128
419353906,76102182,"2018-05-01 01:11:28",2,2628608
419353907,76102182,"2018-05-01 01:11:28",2,3417088
419353908,76102182,"2018-05-01 01:11:28",2,4008448
419353909,76102182,"2018-05-01 01:11:28",2,4653056
419353910,76102182,"2018-05-01 01:11:28",2,5047296
419353911,76102182,"2018-05-01 01:11:28",2,5408768
419353912,76102182,"2018-05-01 01:11:28",2,5803008
419353913,76102182,"2018-05-01 01:11:28",2,6164480
419353914,76102182,"2018-05-01 01:11:28",2,6525952
419353915,76102182,"2018-05-01 01:11:28",2,6887424
419353916,76102182,"2018-05-01 01:11:28",2,7478784
419353917,76102182,"2018-05-01 01:11:28",2,7873024
419353918,76102182,"2018-05-01 01:11:28",2,8234496
419353919,76102182,"2018-05-01 01:11:28",2,8563200
419353920,76102182,"2018-05-01 01:11:28",2,8924672
419353921,76102182,"2018-05-01 01:11:28",2,9318912
419353922,76102182,"2018-05-01 01:11:28",2,9680384
419353923,76102182,"2018-05-01 01:11:28",2,10074624
419353924,76102182,"2018-05-01 01:11:28",2,10436096
419353925,76102182,"2018-05-01 01:11:28",2,10797568
419353926,76102182,"2018-05-01 01:11:28",2,11191808
419353927,76102182,"2018-05-01 01:11:28",2,11553280
419353928,76102182,"2018-05-01 01:11:28",2,11947520
419353929,76102182,"2018-05-01 01:11:28",2,12308992
419353930,76102182,"2018-05-01 01:11:28",2,12867584
419353931,76102182,"2018-05-01 01:11:28",2,13261824
419353932,76102182,"2018-05-01 01:11:28",2,13656064
419353933,76102182,"2018-05-01 01:11:28",2,14050304
419353934,76102182,"2018-05-01 01:11:28",2,14411776
419353935,76102182,"2018-05-01 01:11:28",2,14740480
419353936,76102182,"2018-05-01 01:11:28",2,15101952
419353937,76102182,"2018-05-01 01:11:28",2,15463424
419353938,76102182,"2018-05-01 01:11:28",2,15857664
419353939,76102182,"2018-05-01 01:11:28",2,16219136
419353940,76102182,"2018-05-01 01:11:28",2,16580608
419353941,76102182,"2018-05-01 01:11:28",2,16909312
419353942,76102182,"2018-05-01 01:11:28",2,17303552
419353943,76102182,"2018-05-01 01:11:28",2,17665024
419353944,76102182,"2018-05-01 01:11:28",2,18026496
419353945,76102182,"2018-05-01 01:11:28",2,18387968
419353946,76102182,"2018-05-01 01:11:28",2,18749440
419353947,76102182,"2018-05-01 01:11:28",2,19143680
419353948,76102182,"2018-05-01 01:11:28",2,19537920
419353949,76102182,"2018-05-01 01:11:28",2,19932160
419353950,76102182,"2018-05-01 01:11:28",2,20293632
419353951,76102182,"2018-05-01 01:11:28",2,20687872
419353952,76102182,"2018-05-01 01:11:28",2,21049344
419353953,76102182,"2018-05-01 01:11:28",2,21410816
419353954,76102182,"2018-05-01 01:11:28",2,21739520
419353955,76102182,"2018-05-01 01:11:28",2,22133760
419353956,76102182,"2018-05-01 01:11:28",2,22495232
419353957,76102182,"2018-05-01 01:11:28",2,22889472
419353958,76102182,"2018-05-01 01:11:28",2,23415296
419353959,76102182,"2018-05-01 01:11:28",2,23776768
419353960,76102182,"2018-05-01 01:11:28",2,24171008
419353961,76102182,"2018-05-01 01:11:28",2,24565248
419353962,76102182,"2018-05-01 01:11:28",2,24959488
419353963,76102182,"2018-05-01 01:11:28",2,25353728
419353964,76102182,"2018-05-01 01:11:28",2,25780736
419353965,76102182,"2018-05-01 01:11:28",2,26174976
419353966,76102182,"2018-05-01 01:11:28",2,26569216
419353967,76102182,"2018-05-01 01:11:28",2,26930688
419353968,76102182,"2018-05-01 01:11:28",2,27324928
419353969,76102182,"2018-05-01 01:11:28",2,27719168
419353970,76102182,"2018-05-01 01:11:28",2,28080640
419353971,76102182,"2018-05-01 01:11:28",2,28474880
419353972,76102182,"2018-05-01 01:11:28",2,28836352
419353973,76102182,"2018-05-01 01:11:28",2,29197824
419353974,76102182,"2018-05-01 01:11:28",2,29559296
419353975,76102182,"2018-05-01 01:11:28",2,29986304
419353976,76102182,"2018-05-01 01:11:28",2,30347776
419353977,76102182,"2018-05-01 01:11:28",2,30676480
419353978,76102182,"2018-05-01 01:11:28",2,31070720
419353979,76102182,"2018-05-01 01:11:28",2,31464960
419353980,76102182,"2018-05-01 01:11:28",2,31859200
419353981,76102182,"2018-05-01 01:11:28",2,32253440
419353982,76102182,"2018-05-01 01:11:28",2,32680448
419353983,76102182,"2018-05-01 01:11:28",2,33041920
419353984,76102182,"2018-05-01 01:11:28",2,33468928
419353985,76102182,"2018-05-01 01:11:28",2,33830400
419353986,76102182,"2018-05-01 01:11:28",2,34224640
419353987,76102182,"2018-05-01 01:11:28",2,34618880
419353988,76102182,"2018-05-01 01:11:28",2,34980352
419353989,76102182,"2018-05-01 01:11:28",2,35341824
419353990,76102182,"2018-05-01 01:11:28",2,35736064
419353991,76102182,"2018-05-01 01:11:28",2,36130304
419353992,76102182,"2018-05-01 01:11:28",2,36524544
419353993,76102182,"2018-05-01 01:11:28",2,36918784
419353994,76102182,"2018-05-01 01:11:28",2,37313024
419353995,76102182,"2018-05-01 01:11:28",2,37707264
419353996,76102182,"2018-05-01 01:11:28",2,38101504
419353997,76102182,"2018-05-01 01:11:28",2,38462976
419353998,76102182,"2018-05-01 01:11:28",2,38889984
419353999,76102182,"2018-05-01 01:11:28",2,39251456
419354000,76102182,"2018-05-01 01:11:28",2,39612928
419354001,76102182,"2018-05-01 01:11:28",2,39974400
419354002,76102182,"2018-05-01 01:11:28",2,40368640
419354003,76102182,"2018-05-01 01:11:28",2,40730112
419354004,76102182,"2018-05-01 01:11:28",2,41124352
419354005,76102182,"2018-05-01 01:11:28",2,41518592
419354006,76102182,"2018-05-01 01:11:28",2,41880064
419354007,76102182,"2018-05-01 01:11:28",2,42241536
419354008,76102182,"2018-05-01 01:11:28",2,42635776
419354009,76102182,"2018-05-01 01:11:28",2,43030016
419354010,76102182,"2018-05-01 01:11:28",2,43391488
419354011,76102182,"2018-05-01 01:11:28",2,43785728
419354012,76102182,"2018-05-01 01:11:28",2,44179968
419354013,76102182,"2018-05-01 01:11:28",2,44574208
419354014,76102182,"2018-05-01 01:11:28",2,44968448
419354015,76102182,"2018-05-01 01:11:28",2,45329920
419354016,76102182,"2018-05-01 01:11:28",2,45691392
419354017,76102182,"2018-05-01 01:11:28",2,46085632
419354018,76102182,"2018-05-01 01:11:28",2,46479872
419354019,76102182,"2018-05-01 01:11:28",2,46841344
419354020,76102182,"2018-05-01 01:11:28",2,47268352
419354021,76102182,"2018-05-01 01:11:28",2,47662592
419354022,76102182,"2018-05-01 01:11:28",2,48024064
419354023,76102182,"2018-05-01 01:11:28",2,48385536
419354024,76102182,"2018-05-01 01:11:28",2,48779776
419354025,76102182,"2018-05-01 01:11:28",2,49174016
419354026,76102182,"2018-05-01 01:11:28",2,49568256
419354027,76102182,"2018-05-01 01:11:28",2,49896960
419354028,76102182,"2018-05-01 01:11:28",2,50291200
419354029,76102182,"2018-05-01 01:11:28",2,50652672
419354030,76102182,"2018-05-01 01:11:28",2,51046912
419354031,76102182,"2018-05-01 01:11:28",2,51441152
419354032,76102182,"2018-05-01 01:11:28",2,51835392
419354033,76102182,"2018-05-01 01:11:28",2,52196864
419354034,76102182,"2018-05-01 01:11:28",2,52558336
419354035,76102182,"2018-05-01 01:11:28",2,52919808
419354036,76102182,"2018-05-01 01:11:28",2,53281280
419354037,76102182,"2018-05-01 01:11:28",2,53675520
419354038,76102182,"2018-05-01 01:11:28",2,54069760
419354039,76102182,"2018-05-01 01:11:28",2,54431232
419354040,76102182,"2018-05-01 01:11:28",2,54792704
419354041,76102182,"2018-05-01 01:11:28",2,55186944
419354042,76102182,"2018-05-01 01:11:28",2,55581184
419354043,76102182,"2018-05-01 01:11:28",2,55975424
419354044,76102182,"2018-05-01 01:11:28",2,56369664
419354045,76102182,"2018-05-01 01:11:28",2,56895488
419354046,76102182,"2018-05-01 01:11:28",2,57289728
419354047,76102182,"2018-05-01 01:11:28",2,57651200
419354048,76102182,"2018-05-01 01:11:28",2,58045440
419354049,76102182,"2018-05-01 01:11:28",2,58406912
419354050,76102182,"2018-05-01 01:11:28",2,58833920
419354051,76102182,"2018-05-01 01:11:28",2,59195392
419354052,76102182,"2018-05-01 01:11:28",2,59589632
419354053,76102182,"2018-05-01 01:11:28",2,59983872
419354054,76102182,"2018-05-01 01:11:28",2,60148224
419354055,76102182,"2018-05-01 01:11:28",2,60509696
419354056,76102182,"2018-05-01 01:11:28",2,60871168
419354057,76102182,"2018-05-01 01:11:28",2,61298176
419354058,76102182,"2018-05-01 01:11:28",2,61659648
419354059,76102182,"2018-05-01 01:11:28",2,62053888
419354060,76102182,"2018-05-01 01:11:28",2,62448128
419354061,76102182,"2018-05-01 01:11:28",2,62842368
419354062,76102182,"2018-05-01 01:11:28",2,63203840
419354063,76102182,"2018-05-01 01:11:28",2,63630848
419354064,76102182,"2018-05-01 01:11:28",2,64025088
419354065,76102182,"2018-05-01 01:11:28",2,64419328
419354066,76102182,"2018-05-01 01:11:28",2,64780800
419354067,76102182,"2018-05-01 01:11:28",2,65175040
419354068,76102182,"2018-05-01 01:11:28",2,65536512
419354069,76102182,"2018-05-01 01:11:28",2,65963520
419354070,76102182,"2018-05-01 01:11:28",2,66357760
419354071,76102182,"2018-05-01 01:11:28",2,66752000
419354072,76102182,"2018-05-01 01:11:28",2,67146240
419354073,76102182,"2018-05-01 01:11:28",2,67540480
419354074,76102182,"2018-05-01 01:11:28",2,68066304
419354075,76102182,"2018-05-01 01:11:28",2,68460544
419354076,76102182,"2018-05-01 01:11:28",2,68854784
419354077,76102182,"2018-05-01 01:11:28",2,69216256
419354078,76102182,"2018-05-01 01:11:28",2,69577728
419354079,76102182,"2018-05-01 01:11:28",2,69971968
419354080,76102182,"2018-05-01 01:11:28",2,70136320
419354081,76102182,"2018-05-01 01:11:28",3,45056
419354082,76102182,"2018-05-01 01:11:28",3,193024
419354083,76102182,"2018-05-01 01:11:28",3,636928
419354084,76102182,"2018-05-01 01:11:28",3,784896
419354085,76102182,"2018-05-01 01:11:28",3,1228800
419354086,76102182,"2018-05-01 01:11:28",3,1272320
419354087,76102185,"2018-05-01 01:11:43",2,394240
419354088,76102185,"2018-05-01 01:11:43",2,755712
419354089,76102185,"2018-05-01 01:11:43",2,1281536
419354090,76102185,"2018-05-01 01:11:43",2,2037248
419354091,76102185,"2018-05-01 01:11:43",2,2792960
419354092,76102185,"2018-05-01 01:11:43",2,3614208
419354093,76102185,"2018-05-01 01:11:43",2,4172800
419354094,76102185,"2018-05-01 01:11:43",2,4850176
419354095,76102185,"2018-05-01 01:11:43",2,5211648
419354096,76102185,"2018-05-01 01:11:43",2,5573120
419354097,76102185,"2018-05-01 01:11:43",2,5967360
419354098,76102185,"2018-05-01 01:11:43",2,6328832
419354099,76102185,"2018-05-01 01:11:43",2,6690304
419354100,76102185,"2018-05-01 01:11:43",2,7084544
419354101,76102185,"2018-05-01 01:11:43",2,7281664
419354102,76102185,"2018-05-01 01:11:43",2,7675904
419354103,76102185,"2018-05-01 01:11:43",2,8037376
419354104,76102185,"2018-05-01 01:11:43",2,8398848
419354105,76102185,"2018-05-01 01:11:43",2,8727552
419354106,76102185,"2018-05-01 01:11:43",2,9121792
419354107,76102185,"2018-05-01 01:11:43",2,9483264
419354108,76102185,"2018-05-01 01:11:43",2,9877504
419354109,76102185,"2018-05-01 01:11:43",2,10238976
419354110,76102185,"2018-05-01 01:11:43",2,10633216
419354111,76102185,"2018-05-01 01:11:43",2,10994688
419354112,76102185,"2018-05-01 01:11:43",2,11356160
419354113,76102185,"2018-05-01 01:11:43",2,11750400
419354114,76102185,"2018-05-01 01:11:43",2,12111872
419354115,76102185,"2018-05-01 01:11:43",2,12506112
419354116,76102185,"2018-05-01 01:11:43",2,12703232
419354117,76102185,"2018-05-01 01:11:43",2,13064704
419354118,76102185,"2018-05-01 01:11:43",2,13458944
419354119,76102185,"2018-05-01 01:11:43",2,13853184
419354120,76102185,"2018-05-01 01:11:43",2,14214656
419354121,76102185,"2018-05-01 01:11:43",2,14576128
419354122,76102185,"2018-05-01 01:11:43",2,14904832
419354123,76102185,"2018-05-01 01:11:43",2,15266304
419354124,76102185,"2018-05-01 01:11:43",2,15660544
419354125,76102185,"2018-05-01 01:11:43",2,16022016
419354126,76102185,"2018-05-01 01:11:43",2,16383488
419354127,76102185,"2018-05-01 01:11:43",2,16744960
419354128,76102185,"2018-05-01 01:11:43",2,17106432
419354129,76102185,"2018-05-01 01:11:43",2,17467904
419354130,76102185,"2018-05-01 01:11:43",2,17829376
419354131,76102185,"2018-05-01 01:11:43",2,18190848
419354132,76102185,"2018-05-01 01:11:43",2,18552320
419354133,76102185,"2018-05-01 01:11:43",2,18946560
419354134,76102185,"2018-05-01 01:11:43",2,19308032
419354135,76102185,"2018-05-01 01:11:43",2,19735040
419354136,76102185,"2018-05-01 01:11:43",2,20096512
419354137,76102185,"2018-05-01 01:11:43",2,20490752
419354138,76102185,"2018-05-01 01:11:43",2,20852224
419354139,76102185,"2018-05-01 01:11:43",2,21213696
419354140,76102185,"2018-05-01 01:11:43",2,21575168
419354141,76102185,"2018-05-01 01:11:43",2,21936640
419354142,76102185,"2018-05-01 01:11:43",2,22298112
419354143,76102185,"2018-05-01 01:11:43",2,22692352
419354144,76102185,"2018-05-01 01:11:43",2,23053824
419354145,76102185,"2018-05-01 01:11:43",2,23250944
419354146,76102185,"2018-05-01 01:11:43",2,23579648
419354147,76102185,"2018-05-01 01:11:43",2,23973888
419354148,76102185,"2018-05-01 01:11:43",2,24368128
419354149,76102185,"2018-05-01 01:11:43",2,24762368
419354150,76102185,"2018-05-01 01:11:43",2,25156608
419354151,76102185,"2018-05-01 01:11:43",2,25550848
419354152,76102185,"2018-05-01 01:11:43",2,25977856
419354153,76102185,"2018-05-01 01:11:43",2,26372096
419354154,76102185,"2018-05-01 01:11:43",2,26733568
419354155,76102185,"2018-05-01 01:11:43",2,27127808
419354156,76102185,"2018-05-01 01:11:43",2,27522048
419354157,76102185,"2018-05-01 01:11:43",2,27916288
419354158,76102185,"2018-05-01 01:11:43",2,28277760
419354159,76102185,"2018-05-01 01:11:43",2,28639232
419354160,76102185,"2018-05-01 01:11:43",2,29000704
419354161,76102185,"2018-05-01 01:11:43",2,29362176
419354162,76102185,"2018-05-01 01:11:43",2,29756416
419354163,76102185,"2018-05-01 01:11:43",2,30183424
419354164,76102185,"2018-05-01 01:11:43",2,30512128
419354165,76102185,"2018-05-01 01:11:43",2,30873600
419354166,76102185,"2018-05-01 01:11:43",2,31267840
419354167,76102185,"2018-05-01 01:11:43",2,31662080
419354168,76102185,"2018-05-01 01:11:43",2,32056320
419354169,76102185,"2018-05-01 01:11:43",2,32450560
419354170,76102185,"2018-05-01 01:11:43",2,32844800
419354171,76102185,"2018-05-01 01:11:43",2,33271808
419354172,76102185,"2018-05-01 01:11:43",2,33633280
419354173,76102185,"2018-05-01 01:11:43",2,34027520
419354174,76102185,"2018-05-01 01:11:43",2,34421760
419354175,76102185,"2018-05-01 01:11:43",2,34816000
419354176,76102185,"2018-05-01 01:11:43",2,35144704
419354177,76102185,"2018-05-01 01:11:43",2,35538944
419354178,76102185,"2018-05-01 01:11:43",2,35933184
419354179,76102185,"2018-05-01 01:11:43",2,36327424
419354180,76102185,"2018-05-01 01:11:43",2,36688896
419354181,76102185,"2018-05-01 01:11:43",2,37115904
419354182,76102185,"2018-05-01 01:11:43",2,37510144
419354183,76102185,"2018-05-01 01:11:43",2,37904384
419354184,76102185,"2018-05-01 01:11:43",2,38265856
419354185,76102185,"2018-05-01 01:11:43",2,38660096
419354186,76102185,"2018-05-01 01:11:43",2,39054336
419354187,76102185,"2018-05-01 01:11:43",2,39415808
419354188,76102185,"2018-05-01 01:11:43",2,39777280
419354189,76102185,"2018-05-01 01:11:43",2,40171520
419354190,76102185,"2018-05-01 01:11:43",2,40532992
419354191,76102185,"2018-05-01 01:11:43",2,40927232
419354192,76102185,"2018-05-01 01:11:43",2,41321472
419354193,76102185,"2018-05-01 01:11:43",2,41682944
419354194,76102185,"2018-05-01 01:11:43",2,42077184
419354195,76102185,"2018-05-01 01:11:43",2,42438656
419354196,76102185,"2018-05-01 01:11:43",2,42832896
419354197,76102185,"2018-05-01 01:11:43",2,43194368
419354198,76102185,"2018-05-01 01:11:43",2,43588608
419354199,76102185,"2018-05-01 01:11:43",2,43982848
419354200,76102185,"2018-05-01 01:11:43",2,44377088
419354201,76102185,"2018-05-01 01:11:43",2,44738560
419354202,76102185,"2018-05-01 01:11:43",2,45132800
419354203,76102185,"2018-05-01 01:11:43",2,45494272
419354204,76102185,"2018-05-01 01:11:43",2,45888512
419354205,76102185,"2018-05-01 01:11:43",2,46282752
419354206,76102185,"2018-05-01 01:11:43",2,46644224
419354207,76102185,"2018-05-01 01:11:43",2,47038464
419354208,76102185,"2018-05-01 01:11:43",2,47465472
419354209,76102185,"2018-05-01 01:11:43",2,47826944
419354210,76102185,"2018-05-01 01:11:43",2,48188416
419354211,76102185,"2018-05-01 01:11:43",2,48582656
419354212,76102185,"2018-05-01 01:11:43",2,48976896
419354213,76102185,"2018-05-01 01:11:43",2,49371136
419354214,76102185,"2018-05-01 01:11:43",2,49732608
419354215,76102185,"2018-05-01 01:11:43",2,50094080
419354216,76102185,"2018-05-01 01:11:43",2,50455552
419354217,76102185,"2018-05-01 01:11:43",2,50849792
419354218,76102185,"2018-05-01 01:11:43",2,51244032
419354219,76102185,"2018-05-01 01:11:43",2,51605504
419354220,76102185,"2018-05-01 01:11:43",2,51999744
419354221,76102185,"2018-05-01 01:11:43",2,52361216
419354222,76102185,"2018-05-01 01:11:43",2,52722688
419354223,76102185,"2018-05-01 01:11:43",2,53084160
419354224,76102185,"2018-05-01 01:11:43",2,53478400
419354225,76102185,"2018-05-01 01:11:43",2,53872640
419354226,76102185,"2018-05-01 01:11:43",2,54266880
419354227,76102185,"2018-05-01 01:11:43",2,54595584
419354228,76102185,"2018-05-01 01:11:43",2,54989824
419354229,76102185,"2018-05-01 01:11:43",2,55384064
419354230,76102185,"2018-05-01 01:11:43",2,55778304
419354231,76102185,"2018-05-01 01:11:43",2,56139776
419354232,76102185,"2018-05-01 01:11:43",2,56566784
419354233,76102185,"2018-05-01 01:11:43",2,56731136
419354234,76102185,"2018-05-01 01:11:43",2,57092608
419354235,76102185,"2018-05-01 01:11:43",2,57454080
419354236,76102185,"2018-05-01 01:11:43",2,57848320
419354237,76102185,"2018-05-01 01:11:43",2,58209792
419354238,76102185,"2018-05-01 01:11:43",2,58604032
419354239,76102185,"2018-05-01 01:11:43",2,58998272
419354240,76102185,"2018-05-01 01:11:43",2,59392512
419354241,76102185,"2018-05-01 01:11:43",2,59786752
419354242,76102185,"2018-05-01 01:11:43",2,60312576
419354243,76102185,"2018-05-01 01:11:43",2,60674048
419354244,76102185,"2018-05-01 01:11:43",2,61068288
419354245,76102185,"2018-05-01 01:11:43",2,61462528
419354246,76102185,"2018-05-01 01:11:43",2,61856768
419354247,76102185,"2018-05-01 01:11:43",2,62251008
419354248,76102185,"2018-05-01 01:11:43",2,62645248
419354249,76102185,"2018-05-01 01:11:43",2,63006720
419354250,76102185,"2018-05-01 01:11:43",2,63400960
419354251,76102185,"2018-05-01 01:11:43",2,63827968
419354252,76102185,"2018-05-01 01:11:43",2,64222208
419354253,76102185,"2018-05-01 01:11:43",2,64583680
419354254,76102185,"2018-05-01 01:11:43",2,64977920
419354255,76102185,"2018-05-01 01:11:43",2,65339392
419354256,76102185,"2018-05-01 01:11:43",2,65733632
419354257,76102185,"2018-05-01 01:11:43",2,66160640
419354258,76102185,"2018-05-01 01:11:43",2,66554880
419354259,76102185,"2018-05-01 01:11:43",2,66949120
419354260,76102185,"2018-05-01 01:11:43",2,67343360
419354261,76102185,"2018-05-01 01:11:43",2,67704832
419354262,76102185,"2018-05-01 01:11:43",2,67901952
419354263,76102185,"2018-05-01 01:11:43",2,68263424
419354264,76102185,"2018-05-01 01:11:43",2,68657664
419354265,76102185,"2018-05-01 01:11:43",2,69019136
419354266,76102185,"2018-05-01 01:11:43",2,69380608
419354267,76102185,"2018-05-01 01:11:43",2,69774848
419354268,76102185,"2018-05-01 01:11:43",2,70197248
419354269,76102185,"2018-05-01 01:11:43",3,340992
419354270,76102185,"2018-05-01 01:11:43",3,488960
419354271,76102185,"2018-05-01 01:11:43",3,932864
419354272,76102185,"2018-05-01 01:11:43",3,1080832
419354273,76102185,"2018-05-01 01:11:43",3,1315328
419354274,76102185,"2018-05-01 01:11:43",3,1355264
419354275,76102188,"2018-05-01 01:37:31",2,0
419354276,76102188,"2018-05-01 01:37:31",2,328704
419354277,76102188,"2018-05-01 01:37:31",2,690176
419354278,76102188,"2018-05-01 01:37:31",2,1084416
419354279,76102188,"2018-05-01 01:37:31",2,1545728
419354280,76102188,"2018-05-01 01:37:31",2,1710080
419354281,76102188,"2018-05-01 01:37:31",2,2104320
419354282,76102188,"2018-05-01 01:37:31",2,2498560
419354283,76102188,"2018-05-01 01:37:31",2,2892800
419354284,76102188,"2018-05-01 01:37:31",2,3254272
419354285,76102188,"2018-05-01 01:37:31",2,3451392
419354286,76102188,"2018-05-01 01:37:31",2,3892224
419354287,76102188,"2018-05-01 01:37:31",3,30208
419354288,76102188,"2018-05-01 01:37:31",3,52224
419354289,76102189,"2018-05-01 01:37:33",2,164352
419354290,76102189,"2018-05-01 01:37:33",2,525824
419354291,76102189,"2018-05-01 01:37:33",2,887296
419354292,76102189,"2018-05-01 01:37:33",2,1381376
419354293,76102189,"2018-05-01 01:37:33",2,1907200
419354294,76102189,"2018-05-01 01:37:33",2,2301440
419354295,76102189,"2018-05-01 01:37:33",2,2695680
419354296,76102189,"2018-05-01 01:37:33",2,3089920
419354297,76102189,"2018-05-01 01:37:33",2,3648512
419354298,76102189,"2018-05-01 01:37:33",2,3845632
419354299,76102189,"2018-05-01 01:37:33",3,8192
419354300,76102189,"2018-05-01 01:37:33",3,74240
419354301,76102194,"2018-05-01 01:35:53",2,2353664
419354302,76102194,"2018-05-01 01:35:53",2,3076608
419354303,76102194,"2018-05-01 01:35:53",2,3832320
419354304,76102194,"2018-05-01 01:35:53",2,4818432
419354305,76102194,"2018-05-01 01:35:53",2,5273600
419354306,76102194,"2018-05-01 01:35:53",2,5635072
419354307,76102194,"2018-05-01 01:35:53",2,5996544
419354308,76102194,"2018-05-01 01:35:53",2,6358016
419354309,76102194,"2018-05-01 01:35:53",2,6719488
419354310,76102194,"2018-05-01 01:35:53",2,7080960
419354311,76102194,"2018-05-01 01:35:53",2,7409664
419354312,76102194,"2018-05-01 01:35:53",2,7738368
419354313,76102194,"2018-05-01 01:35:53",2,8099840
419354314,76102194,"2018-05-01 01:35:53",2,8428544
419354315,76102194,"2018-05-01 01:35:53",2,8822784
419354316,76102194,"2018-05-01 01:35:53",2,9151488
419354317,76102194,"2018-05-01 01:35:53",2,9568256
419354318,76102194,"2018-05-01 01:35:53",3,180224
419354319,76102194,"2018-05-01 01:35:53",3,226304
419354320,76102195,"2018-05-01 01:35:12",2,0
419354321,76102195,"2018-05-01 01:35:12",2,164352
419354322,76102195,"2018-05-01 01:35:12",2,722944
419354323,76102195,"2018-05-01 01:35:12",2,1762304
419354324,76102195,"2018-05-01 01:35:12",2,2550784
419354325,76102195,"2018-05-01 01:35:12",2,3667968
419354326,76102195,"2018-05-01 01:35:12",2,4325376
419354327,76102195,"2018-05-01 01:35:12",2,5015552
419354328,76102195,"2018-05-01 01:35:12",2,5437952
419354329,76102195,"2018-05-01 01:35:12",2,5832192
419354330,76102195,"2018-05-01 01:35:12",2,6160896
419354331,76102195,"2018-05-01 01:35:12",2,6522368
419354332,76102195,"2018-05-01 01:35:12",2,6916608
419354333,76102195,"2018-05-01 01:35:12",2,7245312
419354334,76102195,"2018-05-01 01:35:12",2,7574016
419354335,76102195,"2018-05-01 01:35:12",2,7935488
419354336,76102195,"2018-05-01 01:35:12",2,8264192
419354337,76102195,"2018-05-01 01:35:12",2,8625664
419354338,76102195,"2018-05-01 01:35:12",2,8987136
419354339,76102195,"2018-05-01 01:35:12",2,9315840
419354340,76102195,"2018-05-01 01:35:12",2,9480192
419354341,76102195,"2018-05-01 01:35:12",3,71168
419354342,76102195,"2018-05-01 01:35:12",3,125952
419354343,76102200,"2018-05-01 01:38:41",2,0
419354344,76102200,"2018-05-01 01:38:41",2,164352
419354345,76102200,"2018-05-01 01:38:41",2,328704
419354346,76102200,"2018-05-01 01:38:41",2,493056
419354347,76102200,"2018-05-01 01:38:41",2,690176
419354348,76102200,"2018-05-01 01:38:41",3,0
419354349,76102200,"2018-05-01 01:38:41",3,12288
419354350,76102202,"2018-05-01 01:39:03",2,1084416
419354351,76102202,"2018-05-01 01:39:03",3,0
419354352,76102202,"2018-05-01 01:39:03",3,7168
419354353,76102204,"2018-05-01 01:39:03",2,2053120
419354354,76102204,"2018-05-01 01:39:03",3,8704
419354355,76102207,"2018-05-01 01:39:01",2,0
419354356,76102207,"2018-05-01 01:39:01",2,493056
419354357,76102207,"2018-05-01 01:39:01",2,1264640
419354358,76102207,"2018-05-01 01:39:01",2,1856000
419354359,76102207,"2018-05-01 01:39:01",2,3113984
419354360,76102207,"2018-05-01 01:39:01",3,15872
419354361,76102207,"2018-05-01 01:39:01",3,28672
419354362,76102209,"2018-05-01 01:39:50",2,3429376
419354363,76102209,"2018-05-01 01:39:50",3,41472
419354364,76102209,"2018-05-01 01:39:50",3,44032
419354365,76102210,"2018-05-01 01:39:51",2,3262976
419354366,76102210,"2018-05-01 01:39:51",3,46592
419354367,76102210,"2018-05-01 01:39:51",3,49152
419354368,76102215,"2018-05-01 01:39:55",2,2752512
419354369,76102215,"2018-05-01 01:39:55",2,3957248
419354370,76102215,"2018-05-01 01:39:55",2,5253120
419354371,76102215,"2018-05-01 01:39:55",3,51712
419354372,76102215,"2018-05-01 01:39:55",3,57344
419354373,76102216,"2018-05-01 01:39:57",2,3595776
419354374,76102216,"2018-05-01 01:39:57",2,5107200
419354375,76102216,"2018-05-01 01:39:57",3,62464
419354376,76102216,"2018-05-01 01:39:57",3,68096
419354377,76102218,"2018-05-01 01:40:44",2,0
419354378,76102219,"2018-05-01 01:40:45",2,23040
419354379,76102222,"2018-05-01 01:09:16",2,558592
419354380,76102222,"2018-05-01 01:09:16",2,1478656
419354381,76102222,"2018-05-01 01:09:16",2,1807360
419354382,76102222,"2018-05-01 01:09:16",2,2136064
419354383,76102222,"2018-05-01 01:09:16",2,2464768
419354384,76102222,"2018-05-01 01:09:16",2,2793472
419354385,76102222,"2018-05-01 01:09:16",2,3122176
419354386,76102222,"2018-05-01 01:09:16",2,3450880
419354387,76102222,"2018-05-01 01:09:16",2,3779584
419354388,76102222,"2018-05-01 01:09:16",2,4108288
419354389,76102222,"2018-05-01 01:09:16",2,4436992
419354390,76102222,"2018-05-01 01:09:16",2,4765696
419354391,76102222,"2018-05-01 01:09:16",2,5094400
419354392,76102222,"2018-05-01 01:09:16",2,5423104
419354393,76102222,"2018-05-01 01:09:16",2,5751808
419354394,76102222,"2018-05-01 01:09:16",2,6080512
