"ID","cdr_ID","calldate","time","SIPrequest_id","SIPresponse_id","SIPresponseNum"
101330210,76105139,"2018-05-01 11:30:02",24433064,1,NULL,NULL
101330211,76105140,"2018-05-01 11:30:04",22502118,1,NULL,NULL
101330212,76105141,"2018-05-01 11:30:13",28608720,1,NULL,NULL
101330213,76105143,"2018-05-01 11:28:39",115443205,1,NULL,NULL
101330214,76105144,"2018-05-01 11:28:40",114603192,1,NULL,NULL
101330215,76105145,"2018-05-01 11:30:12",30037029,1,NULL,NULL
101330216,76105146,"2018-05-01 11:29:11",90041120,1,NULL,NULL
101330217,76105146,"2018-05-01 11:29:11",90041124,1,NULL,NULL
101330218,76105146,"2018-05-01 11:29:11",90042009,1,NULL,NULL
101330219,76105146,"2018-05-01 11:29:11",90042013,1,NULL,NULL
101330220,76105150,"2018-05-01 11:29:11",89656063,1,NULL,NULL
101330221,76105150,"2018-05-01 11:29:11",89656813,1,NULL,NULL
101330222,76105151,"2018-05-01 11:30:07",37480757,1,NULL,NULL
101330223,76105153,"2018-05-01 11:30:06",38373811,1,NULL,NULL
101330224,76105155,"2018-05-01 11:30:06",40866209,1,NULL,NULL
101330225,76105156,"2018-05-01 11:30:05",41570698,1,NULL,NULL
101330226,76105157,"2018-05-01 11:30:13",28609720,1,NULL,NULL
101330227,76105157,"2018-05-01 11:30:13",28609729,1,NULL,NULL
101330228,76105157,"2018-05-01 11:30:13",28610524,1,NULL,NULL
101330229,76105157,"2018-05-01 11:30:13",28610531,1,NULL,NULL
101330230,76105159,"2018-05-01 11:28:39",115443198,1,NULL,NULL
101330231,76105159,"2018-05-01 11:28:39",115443206,1,NULL,NULL
101330232,76105159,"2018-05-01 11:28:39",115444006,1,NULL,NULL
101330233,76105159,"2018-05-01 11:28:39",115444015,1,NULL,NULL
101330234,76105159,"2018-05-01 11:28:39",115444834,1,NULL,NULL
101330235,76105159,"2018-05-01 11:28:39",115444841,1,NULL,NULL
101330236,76105160,"2018-05-01 11:28:40",114603321,1,NULL,NULL
101330237,76105160,"2018-05-01 11:28:40",114603328,1,NULL,NULL
101330238,76105161,"2018-05-01 11:30:12",30036297,1,NULL,NULL
101330239,76105161,"2018-05-01 11:30:12",30036302,1,NULL,NULL
101330240,76105161,"2018-05-01 11:30:12",30037039,1,NULL,NULL
101330241,76105161,"2018-05-01 11:30:12",30037045,1,NULL,NULL
101330242,76105165,"2018-05-01 11:29:11",89655792,1,NULL,NULL
101330243,76105165,"2018-05-01 11:29:11",89655798,1,NULL,NULL
101330244,76105165,"2018-05-01 11:29:11",89656471,1,NULL,NULL
101330245,76105165,"2018-05-01 11:29:11",89656478,1,NULL,NULL
101330246,76105166,"2018-05-01 11:30:18",22444043,1,NULL,NULL
101330247,76105166,"2018-05-01 11:30:18",22444046,1,NULL,NULL
101330248,76105166,"2018-05-01 11:30:18",22445194,1,NULL,NULL
101330249,76105166,"2018-05-01 11:30:18",22445197,1,NULL,NULL
101330250,76105167,"2018-05-01 11:29:11",89656012,1,NULL,NULL
101330251,76105167,"2018-05-01 11:29:11",89656015,1,NULL,NULL
101330252,76105168,"2018-05-01 11:30:07",37480913,1,NULL,NULL
101330253,76105168,"2018-05-01 11:30:07",37480921,1,NULL,NULL
101330254,76105170,"2018-05-01 11:30:06",38371237,1,NULL,NULL
101330255,76105170,"2018-05-01 11:30:06",38371242,1,NULL,NULL
101330256,76105170,"2018-05-01 11:30:06",38372987,1,NULL,NULL
101330257,76105170,"2018-05-01 11:30:06",38372992,1,NULL,NULL
101330258,76105170,"2018-05-01 11:30:06",38373741,1,NULL,NULL
101330259,76105170,"2018-05-01 11:30:06",38373749,1,NULL,NULL
101330260,76105172,"2018-05-01 11:30:06",40866127,1,NULL,NULL
101330261,76105172,"2018-05-01 11:30:06",40866133,1,NULL,NULL
101330262,76105173,"2018-05-01 11:30:05",41570872,1,NULL,NULL
101330263,76105173,"2018-05-01 11:30:05",41570881,1,NULL,NULL
101330264,76105173,"2018-05-01 11:30:05",41571455,1,NULL,NULL
101330265,76105173,"2018-05-01 11:30:05",41571459,1,NULL,NULL
101330266,76105173,"2018-05-01 11:30:05",41572382,1,NULL,NULL
101330267,76105173,"2018-05-01 11:30:05",41572389,1,NULL,NULL
101330268,76105174,"2018-05-01 11:30:19",40029323,1,NULL,NULL
101330269,76105174,"2018-05-01 11:30:19",40029330,1,NULL,NULL
101330270,76105175,"2018-05-01 11:30:19",40790708,1,NULL,NULL
101330271,76105175,"2018-05-01 11:30:19",40790717,1,NULL,NULL
101330272,76105175,"2018-05-01 11:30:19",40791278,1,NULL,NULL
101330273,76105175,"2018-05-01 11:30:19",40791288,1,NULL,NULL
101330274,76105175,"2018-05-01 11:30:19",40791933,1,NULL,NULL
101330275,76105175,"2018-05-01 11:30:19",40791942,1,NULL,NULL
101330276,76105176,"2018-05-01 11:30:19",40029135,1,NULL,NULL
101330277,76105177,"2018-05-01 11:30:19",40790445,1,NULL,NULL
101330278,76105180,"2018-05-01 11:30:35",20638695,1,NULL,NULL
101330279,76105180,"2018-05-01 11:30:35",20638698,1,NULL,NULL
101330280,76105180,"2018-05-01 11:30:35",20639664,1,NULL,NULL
101330281,76105180,"2018-05-01 11:30:35",20639670,1,NULL,NULL
101330282,76105181,"2018-05-01 11:30:35",20932336,1,NULL,NULL
101330283,76105181,"2018-05-01 11:30:35",20932339,1,NULL,NULL
101330284,76105181,"2018-05-01 11:30:35",20932999,1,NULL,NULL
101330285,76105181,"2018-05-01 11:30:35",20933002,1,NULL,NULL
101330286,76105182,"2018-05-01 11:30:21",42589386,1,NULL,NULL
101330287,76105183,"2018-05-01 11:30:21",42589275,1,NULL,NULL
101330288,76105183,"2018-05-01 11:30:21",42589283,1,NULL,NULL
101330289,76105183,"2018-05-01 11:30:21",42590120,1,NULL,NULL
101330290,76105183,"2018-05-01 11:30:21",42590126,1,NULL,NULL
101330291,76105184,"2018-05-01 11:26:45",147926990,1,NULL,NULL
101330292,76105184,"2018-05-01 11:26:45",147926992,1,NULL,NULL
101330293,76105184,"2018-05-01 11:26:45",147927962,1,NULL,NULL
101330294,76105184,"2018-05-01 11:26:45",147927967,1,NULL,NULL
101330295,76105185,"2018-05-01 11:28:14",179812009,1,NULL,NULL
101330296,76105185,"2018-05-01 11:28:14",179812012,1,NULL,NULL
101330297,76105185,"2018-05-01 11:28:14",179813988,1,NULL,NULL
101330298,76105185,"2018-05-01 11:28:14",179813991,1,NULL,NULL
101330299,76105185,"2018-05-01 11:28:14",179814885,1,NULL,NULL
101330300,76105185,"2018-05-01 11:28:14",179814888,1,NULL,NULL
101330301,76105188,"2018-05-01 11:30:26",47869336,1,NULL,NULL
101330302,76105188,"2018-05-01 11:30:26",47869342,1,NULL,NULL
101330303,76105188,"2018-05-01 11:30:26",47870295,1,NULL,NULL
101330304,76105188,"2018-05-01 11:30:26",47870300,1,NULL,NULL
101330305,76105189,"2018-05-01 11:30:25",48842201,1,NULL,NULL
101330306,76105189,"2018-05-01 11:30:25",48842209,1,NULL,NULL
101330307,76105189,"2018-05-01 11:30:25",48843441,1,NULL,NULL
101330308,76105189,"2018-05-01 11:30:25",48843446,1,NULL,NULL
101330309,76105190,"2018-05-01 11:28:15",179546423,1,NULL,NULL
101330310,76105190,"2018-05-01 11:28:15",179546426,1,NULL,NULL
101330311,76105192,"2018-05-01 11:28:18",172774831,1,NULL,NULL
101330312,76105192,"2018-05-01 11:28:18",172774834,1,NULL,NULL
101330313,76105192,"2018-05-01 11:28:18",172775563,1,NULL,NULL
101330314,76105192,"2018-05-01 11:28:18",172775565,1,NULL,NULL
101330315,76105192,"2018-05-01 11:28:18",172776276,1,NULL,NULL
101330316,76105192,"2018-05-01 11:28:18",172776279,1,NULL,NULL
101330317,76105193,"2018-05-01 11:28:19",172513893,1,NULL,NULL
101330318,76105193,"2018-05-01 11:28:19",172513896,1,NULL,NULL
101330319,76105193,"2018-05-01 11:28:19",172514725,1,NULL,NULL
101330320,76105193,"2018-05-01 11:28:19",172514728,1,NULL,NULL
101330321,76105195,"2018-05-01 11:30:37",39568412,1,NULL,NULL
101330322,76105195,"2018-05-01 11:30:37",39568415,1,NULL,NULL
101330323,76105196,"2018-05-01 11:30:46",38754917,1,NULL,NULL
101330324,76105196,"2018-05-01 11:30:46",38754920,1,NULL,NULL
101330325,76105197,"2018-05-01 11:30:46",39207671,1,NULL,NULL
101330326,76105197,"2018-05-01 11:30:46",39207674,1,NULL,NULL
101330327,76105197,"2018-05-01 11:30:46",39208513,1,NULL,NULL
101330328,76105197,"2018-05-01 11:30:46",39208517,1,NULL,NULL
101330329,76105198,"2018-05-01 11:30:26",47869363,1,NULL,NULL
101330330,76105200,"2018-05-01 11:30:25",48842252,1,NULL,NULL
101330331,76105203,"2018-05-01 11:30:37",39671085,1,NULL,NULL
101330332,76105203,"2018-05-01 11:30:37",39671088,1,NULL,NULL
101330333,76105203,"2018-05-01 11:30:37",39672492,1,NULL,NULL
101330334,76105203,"2018-05-01 11:30:37",39672495,1,NULL,NULL
101330335,76105205,"2018-05-01 11:30:46",38747366,1,NULL,NULL
101330336,76105205,"2018-05-01 11:30:46",38747373,1,NULL,NULL
101330337,76105205,"2018-05-01 11:30:46",38748164,1,NULL,NULL
101330338,76105205,"2018-05-01 11:30:46",38748172,1,NULL,NULL
101330339,76105206,"2018-05-01 11:30:46",38747397,1,NULL,NULL
101330340,76105206,"2018-05-01 11:30:46",38748217,1,NULL,NULL
101330341,76105207,"2018-05-01 11:28:27",191310521,1,NULL,NULL
101330342,76105208,"2018-05-01 11:28:28",190440034,1,NULL,NULL
101330343,76105209,"2018-05-01 11:31:21",23229862,1,NULL,NULL
101330344,76105209,"2018-05-01 11:31:21",23229865,1,NULL,NULL
101330345,76105209,"2018-05-01 11:31:21",23230877,1,NULL,NULL
101330346,76105209,"2018-05-01 11:31:21",23230881,1,NULL,NULL
101330347,76105210,"2018-05-01 11:31:22",22889411,1,NULL,NULL
101330348,76105210,"2018-05-01 11:31:22",22889414,1,NULL,NULL
101330349,76105210,"2018-05-01 11:31:22",22890036,1,NULL,NULL
101330350,76105210,"2018-05-01 11:31:22",22890039,1,NULL,NULL
101330351,76105211,"2018-05-01 11:28:27",191308438,1,NULL,NULL
101330352,76105211,"2018-05-01 11:28:27",191308442,1,NULL,NULL
101330353,76105211,"2018-05-01 11:28:27",191309412,1,NULL,NULL
101330354,76105211,"2018-05-01 11:28:27",191309416,1,NULL,NULL
101330355,76105211,"2018-05-01 11:28:27",191310378,1,NULL,NULL
101330356,76105211,"2018-05-01 11:28:27",191310384,1,NULL,NULL
101330357,76105212,"2018-05-01 11:28:28",190441647,1,NULL,NULL
101330358,76105212,"2018-05-01 11:28:28",190441654,1,NULL,NULL
101330359,76105212,"2018-05-01 11:28:28",190442504,1,NULL,NULL
101330360,76105212,"2018-05-01 11:28:28",190442510,1,NULL,NULL
101330361,76105213,"2018-05-01 11:25:20",389144122,1,NULL,NULL
101330362,76105213,"2018-05-01 11:25:20",389144125,1,NULL,NULL
101330363,76105213,"2018-05-01 11:25:20",389145061,1,NULL,NULL
101330364,76105213,"2018-05-01 11:25:20",389145064,1,NULL,NULL
101330365,76105214,"2018-05-01 11:25:21",388443305,1,NULL,NULL
101330366,76105214,"2018-05-01 11:25:21",388443309,1,NULL,NULL
101330367,76105214,"2018-05-01 11:25:21",388443957,1,NULL,NULL
101330368,76105214,"2018-05-01 11:25:21",388443961,1,NULL,NULL
101330369,76105215,"2018-05-01 11:31:26",31308972,1,NULL,NULL
101330370,76105215,"2018-05-01 11:31:26",31308974,1,NULL,NULL
101330371,76105215,"2018-05-01 11:31:26",31309943,1,NULL,NULL
101330372,76105215,"2018-05-01 11:31:26",31309951,1,NULL,NULL
101330373,76105219,"2018-05-01 11:31:26",31308879,1,NULL,NULL
101330374,76105223,"2018-05-01 11:31:30",37090949,1,NULL,NULL
101330375,76105223,"2018-05-01 11:31:30",37090956,1,NULL,NULL
101330376,76105223,"2018-05-01 11:31:30",37091761,1,NULL,NULL
101330377,76105223,"2018-05-01 11:31:30",37091766,1,NULL,NULL
101330378,76105224,"2018-05-01 11:31:35",35340066,1,NULL,NULL
101330379,76105225,"2018-05-01 11:31:36",34523612,1,NULL,NULL
101330380,76105226,"2018-05-01 11:31:17",58271166,1,NULL,NULL
101330381,76105227,"2018-05-01 11:31:39",39384025,1,NULL,NULL
101330382,76105228,"2018-05-01 11:31:38",40263197,1,NULL,NULL
101330383,76105230,"2018-05-01 11:31:35",35338209,1,NULL,NULL
101330384,76105230,"2018-05-01 11:31:35",35338214,1,NULL,NULL
101330385,76105230,"2018-05-01 11:31:35",35339070,1,NULL,NULL
101330386,76105230,"2018-05-01 11:31:35",35339072,1,NULL,NULL
101330387,76105230,"2018-05-01 11:31:35",35339999,1,NULL,NULL
101330388,76105230,"2018-05-01 11:31:35",35340007,1,NULL,NULL
101330389,76105231,"2018-05-01 11:31:36",34523637,1,NULL,NULL
101330390,76105231,"2018-05-01 11:31:36",34523645,1,NULL,NULL
101330391,76105232,"2018-05-01 11:31:50",35405893,1,NULL,NULL
101330392,76105232,"2018-05-01 11:31:50",35405896,1,NULL,NULL
101330393,76105232,"2018-05-01 11:31:50",35407240,1,NULL,NULL
101330394,76105232,"2018-05-01 11:31:50",35407243,1,NULL,NULL
101330395,76105233,"2018-05-01 11:31:50",35302353,1,NULL,NULL
101330396,76105233,"2018-05-01 11:31:50",35302356,1,NULL,NULL
101330397,76105235,"2018-05-01 11:31:17",58271036,1,NULL,NULL
101330398,76105235,"2018-05-01 11:31:17",58271042,1,NULL,NULL
101330399,76105235,"2018-05-01 11:31:17",58271860,1,NULL,NULL
101330400,76105235,"2018-05-01 11:31:17",58271866,1,NULL,NULL
101330401,76105235,"2018-05-01 11:31:17",58272760,1,NULL,NULL
101330402,76105235,"2018-05-01 11:31:17",58272766,1,NULL,NULL
101330403,76105236,"2018-05-01 11:31:39",39384152,1,NULL,NULL
101330404,76105236,"2018-05-01 11:31:39",39384158,1,NULL,NULL
101330405,76105237,"2018-05-01 11:31:38",40260999,1,NULL,NULL
101330406,76105237,"2018-05-01 11:31:38",40261003,1,NULL,NULL
101330407,76105237,"2018-05-01 11:31:38",40262195,1,NULL,NULL
101330408,76105237,"2018-05-01 11:31:38",40262201,1,NULL,NULL
101330409,76105237,"2018-05-01 11:31:38",40263158,1,NULL,NULL
101330410,76105237,"2018-05-01 11:31:38",40263164,1,NULL,NULL
101330411,76105239,"2018-05-01 11:31:04",85719103,1,NULL,NULL
101330412,76105240,"2018-05-01 11:31:05",84901086,1,NULL,NULL
101330413,76105241,"2018-05-01 11:31:04",85719123,1,NULL,NULL
101330414,76105241,"2018-05-01 11:31:04",85719131,1,NULL,NULL
101330415,76105241,"2018-05-01 11:31:04",85720069,1,NULL,NULL
101330416,76105241,"2018-05-01 11:31:04",85720076,1,NULL,NULL
101330417,76105241,"2018-05-01 11:31:04",85721082,1,NULL,NULL
101330418,76105241,"2018-05-01 11:31:04",85721091,1,NULL,NULL
101330419,76105242,"2018-05-01 11:31:05",84901098,1,NULL,NULL
101330420,76105242,"2018-05-01 11:31:05",84901107,1,NULL,NULL
101330421,76105243,"2018-05-01 11:32:30",1336458,1,NULL,NULL
101330422,76105243,"2018-05-01 11:32:30",1336461,1,NULL,NULL
101330423,76105243,"2018-05-01 11:32:30",1337838,1,NULL,NULL
101330424,76105243,"2018-05-01 11:32:30",1337841,1,NULL,NULL
101330425,76105244,"2018-05-01 11:32:31",1298377,1,NULL,NULL
101330426,76105244,"2018-05-01 11:32:31",1298379,1,NULL,NULL
101330427,76105245,"2018-05-01 11:28:45",234821331,1,NULL,NULL
101330428,76105246,"2018-05-01 11:29:08",212107650,1,NULL,NULL
101330429,76105247,"2018-05-01 11:28:45",234821264,1,NULL,NULL
101330430,76105247,"2018-05-01 11:28:45",234821273,1,NULL,NULL
101330431,76105247,"2018-05-01 11:28:45",234822407,1,NULL,NULL
101330432,76105247,"2018-05-01 11:28:45",234822413,1,NULL,NULL
101330433,76105247,"2018-05-01 11:28:45",234823237,1,NULL,NULL
101330434,76105247,"2018-05-01 11:28:45",234823244,1,NULL,NULL
101330435,76105248,"2018-05-01 11:29:08",212107817,1,NULL,NULL
101330436,76105248,"2018-05-01 11:29:08",212107826,1,NULL,NULL
101330437,76105248,"2018-05-01 11:29:08",212108432,1,NULL,NULL
101330438,76105248,"2018-05-01 11:29:08",212108436,1,NULL,NULL
101330439,76105252,"2018-05-01 11:29:50",168757779,1,NULL,NULL
101330440,76105252,"2018-05-01 11:29:50",168757782,1,NULL,NULL
101330441,76105252,"2018-05-01 11:29:50",168758621,1,NULL,NULL
101330442,76105252,"2018-05-01 11:29:50",168758624,1,NULL,NULL
101330443,76105253,"2018-05-01 11:29:50",168483139,1,NULL,NULL
101330444,76105253,"2018-05-01 11:29:50",168483143,1,NULL,NULL
101330445,76105253,"2018-05-01 11:29:50",168483939,1,NULL,NULL
101330446,76105253,"2018-05-01 11:29:50",168483943,1,NULL,NULL
101330447,76105259,"2018-05-01 11:32:30",30083363,1,NULL,NULL
101330448,76105261,"2018-05-01 11:32:31",28856427,1,NULL,NULL
101330449,76105263,"2018-05-01 11:32:30",30083258,1,NULL,NULL
101330450,76105263,"2018-05-01 11:32:30",30083264,1,NULL,NULL
101330451,76105263,"2018-05-01 11:32:30",30084312,1,NULL,NULL
101330452,76105263,"2018-05-01 11:32:30",30084318,1,NULL,NULL
101330453,76105263,"2018-05-01 11:32:30",30084942,1,NULL,NULL
101330454,76105263,"2018-05-01 11:32:30",30084949,1,NULL,NULL
101330455,76105265,"2018-05-01 11:32:31",28856085,1,NULL,NULL
101330456,76105265,"2018-05-01 11:32:31",28856091,1,NULL,NULL
101330457,76105268,"2018-05-01 11:32:31",28856067,1,NULL,NULL
101330458,76105268,"2018-05-01 11:32:31",28856071,1,NULL,NULL
101330459,76105268,"2018-05-01 11:32:31",28856765,1,NULL,NULL
101330460,76105268,"2018-05-01 11:32:31",28856769,1,NULL,NULL
101330461,76105271,"2018-05-01 11:32:34",40438515,1,NULL,NULL
101330462,76105271,"2018-05-01 11:32:34",40438518,1,NULL,NULL
101330463,76105271,"2018-05-01 11:32:34",40439381,1,NULL,NULL
101330464,76105271,"2018-05-01 11:32:34",40439384,1,NULL,NULL
101330465,76105272,"2018-05-01 11:27:35",334532660,1,NULL,NULL
101330466,76105272,"2018-05-01 11:27:35",334532663,1,NULL,NULL
101330467,76105272,"2018-05-01 11:27:35",334534392,1,NULL,NULL
101330468,76105272,"2018-05-01 11:27:35",334534395,1,NULL,NULL
101330469,76105272,"2018-05-01 11:27:35",334651537,1,NULL,NULL
101330470,76105272,"2018-05-01 11:27:35",334651541,1,NULL,NULL
101330471,76105272,"2018-05-01 11:27:35",334652321,1,NULL,NULL
101330472,76105272,"2018-05-01 11:27:35",334652326,1,NULL,NULL
101330473,76105273,"2018-05-01 11:27:35",333897767,1,NULL,NULL
101330474,76105273,"2018-05-01 11:27:35",333897771,1,NULL,NULL
101330475,76105273,"2018-05-01 11:27:35",333898563,1,NULL,NULL
101330476,76105273,"2018-05-01 11:27:35",333898567,1,NULL,NULL
101330477,76105274,"2018-05-01 11:32:23",51376231,1,NULL,NULL
101330478,76105274,"2018-05-01 11:32:23",51376234,1,NULL,NULL
101330479,76105274,"2018-05-01 11:32:23",51378110,1,NULL,NULL
101330480,76105274,"2018-05-01 11:32:23",51378112,1,NULL,NULL
101330481,76105274,"2018-05-01 11:32:23",51379130,1,NULL,NULL
101330482,76105274,"2018-05-01 11:32:23",51379135,1,NULL,NULL
101330483,76105275,"2018-05-01 11:32:34",40446434,1,NULL,NULL
101330484,76105275,"2018-05-01 11:32:34",40446442,1,NULL,NULL
101330485,76105281,"2018-05-01 11:32:23",51378908,1,NULL,NULL
101330486,76105282,"2018-05-01 11:32:34",40446352,1,NULL,NULL
101330487,76105283,"2018-05-01 11:30:52",152519124,1,NULL,NULL
101330488,76105286,"2018-05-01 11:31:02",141946782,1,NULL,NULL
101330489,76105290,"2018-05-01 11:30:52",152517698,1,NULL,NULL
101330490,76105290,"2018-05-01 11:30:52",152517704,1,NULL,NULL
101330491,76105290,"2018-05-01 11:30:52",152518505,1,NULL,NULL
101330492,76105290,"2018-05-01 11:30:52",152518511,1,NULL,NULL
101330493,76105290,"2018-05-01 11:30:52",152519245,1,NULL,NULL
101330494,76105290,"2018-05-01 11:30:52",152519249,1,NULL,NULL
101330495,76105292,"2018-05-01 11:31:02",141948604,1,NULL,NULL
101330496,76105292,"2018-05-01 11:31:02",141948609,1,NULL,NULL
101330497,76105292,"2018-05-01 11:31:02",141949331,1,NULL,NULL
101330498,76105292,"2018-05-01 11:31:02",141949337,1,NULL,NULL
101330499,76105294,"2018-05-01 11:32:58",54491162,1,NULL,NULL
101330500,76105294,"2018-05-01 11:32:58",54491171,1,NULL,NULL
101330501,76105294,"2018-05-01 11:32:58",54492128,1,NULL,NULL
101330502,76105294,"2018-05-01 11:32:58",54492138,1,NULL,NULL
101330503,76105295,"2018-05-01 11:32:59",53386269,1,NULL,NULL
101330504,76105295,"2018-05-01 11:32:59",53386275,1,NULL,NULL
101330505,76105295,"2018-05-01 11:32:59",53386954,1,NULL,NULL
101330506,76105295,"2018-05-01 11:32:59",53386957,1,NULL,NULL
101330507,76105296,"2018-05-01 11:32:58",54491215,1,NULL,NULL
101330508,76105297,"2018-05-01 11:32:59",53386154,1,NULL,NULL
101330509,76105298,"2018-05-01 11:33:18",44255769,1,NULL,NULL
101330510,76105299,"2018-05-01 11:33:19",43536915,1,NULL,NULL
101330511,76105300,"2018-05-01 11:33:18",44253774,1,NULL,NULL
101330512,76105300,"2018-05-01 11:33:18",44253782,1,NULL,NULL
101330513,76105300,"2018-05-01 11:33:18",44254834,1,NULL,NULL
101330514,76105300,"2018-05-01 11:33:18",44255024,1,NULL,NULL
101330515,76105300,"2018-05-01 11:33:18",44255803,1,NULL,NULL
101330516,76105300,"2018-05-01 11:33:18",44255810,1,NULL,NULL
101330517,76105301,"2018-05-01 11:33:19",43537101,1,NULL,NULL
101330518,76105301,"2018-05-01 11:33:19",43537109,1,NULL,NULL
101330519,76105302,"2018-05-01 11:33:05",61119867,1,NULL,NULL
101330520,76105302,"2018-05-01 11:33:05",61119871,1,NULL,NULL
101330521,76105302,"2018-05-01 11:33:05",61120783,1,NULL,NULL
101330522,76105302,"2018-05-01 11:33:05",61120787,1,NULL,NULL
101330523,76105303,"2018-05-01 11:33:06",60513007,1,NULL,NULL
101330524,76105303,"2018-05-01 11:33:06",60513010,1,NULL,NULL
101330525,76105304,"2018-05-01 11:33:06",60512939,1,NULL,NULL
101330526,76105304,"2018-05-01 11:33:06",60514306,1,NULL,NULL
101330527,76105305,"2018-05-01 11:33:06",60513157,1,NULL,NULL
101330528,76105305,"2018-05-01 11:33:06",60513162,1,NULL,NULL
101330529,76105305,"2018-05-01 11:33:06",60514420,1,NULL,NULL
101330530,76105305,"2018-05-01 11:33:06",60514429,1,NULL,NULL
101330531,76105306,"2018-05-01 11:34:41",21237055,1,NULL,NULL
101330532,76105306,"2018-05-01 11:34:41",21237063,1,NULL,NULL
101330533,76105306,"2018-05-01 11:34:41",21237734,1,NULL,NULL
101330534,76105306,"2018-05-01 11:34:41",21237741,1,NULL,NULL
101330535,76105306,"2018-05-01 11:34:41",21238569,1,NULL,NULL
101330536,76105306,"2018-05-01 11:34:41",21238576,1,NULL,NULL
101330537,76105307,"2018-05-01 11:34:42",20468716,1,NULL,NULL
101330538,76105307,"2018-05-01 11:34:42",20468724,1,NULL,NULL
101330539,76105308,"2018-05-01 11:32:14",163650357,1,NULL,NULL
101330540,76105308,"2018-05-01 11:32:14",163650365,1,NULL,NULL
101330541,76105308,"2018-05-01 11:32:14",163652081,1,NULL,NULL
101330542,76105308,"2018-05-01 11:32:14",163652085,1,NULL,NULL
101330543,76105308,"2018-05-01 11:32:14",163652930,1,NULL,NULL
101330544,76105308,"2018-05-01 11:32:14",163652938,1,NULL,NULL
101330545,76105309,"2018-05-01 11:32:15",162881804,1,NULL,NULL
101330546,76105309,"2018-05-01 11:32:15",162881810,1,NULL,NULL
101330547,76105310,"2018-05-01 11:32:14",163653063,1,NULL,NULL
101330548,76105311,"2018-05-01 11:34:42",20468580,1,NULL,NULL
101330549,76105312,"2018-05-01 11:32:15",162881710,1,NULL,NULL
101330550,76105313,"2018-05-01 11:33:13",113431101,1,NULL,NULL
101330551,76105313,"2018-05-01 11:33:13",113431104,1,NULL,NULL
101330552,76105313,"2018-05-01 11:33:13",113431697,1,NULL,NULL
101330553,76105313,"2018-05-01 11:33:13",113431700,1,NULL,NULL
101330554,76105314,"2018-05-01 11:33:12",114411435,1,NULL,NULL
101330555,76105314,"2018-05-01 11:33:12",114411441,1,NULL,NULL
101330556,76105314,"2018-05-01 11:33:12",114412247,1,NULL,NULL
101330557,76105314,"2018-05-01 11:33:12",114412253,1,NULL,NULL
101330558,76105314,"2018-05-01 11:33:12",114412973,1,NULL,NULL
101330559,76105314,"2018-05-01 11:33:12",114412982,1,NULL,NULL
101330560,76105315,"2018-05-01 11:33:13",113431464,1,NULL,NULL
101330561,76105315,"2018-05-01 11:33:13",113431473,1,NULL,NULL
101330562,76105316,"2018-05-01 11:33:12",114411730,1,NULL,NULL
101330563,76105317,"2018-05-01 11:33:13",113431170,1,NULL,NULL
101330564,76105318,"2018-05-01 11:34:41",21237107,1,NULL,NULL
101330565,76105319,"2018-05-01 11:35:24",16073657,1,NULL,NULL
101330566,76105319,"2018-05-01 11:35:24",16073665,1,NULL,NULL
101330567,76105319,"2018-05-01 11:35:24",16074304,1,NULL,NULL
101330568,76105319,"2018-05-01 11:35:24",16074311,1,NULL,NULL
101330569,76105319,"2018-05-01 11:35:24",16075125,1,NULL,NULL
101330570,76105319,"2018-05-01 11:35:24",16075134,1,NULL,NULL
101330571,76105320,"2018-05-01 11:35:25",15437823,1,NULL,NULL
101330572,76105320,"2018-05-01 11:35:25",15437830,1,NULL,NULL
101330573,76105323,"2018-05-01 11:35:24",16073568,1,NULL,NULL
101330574,76105324,"2018-05-01 11:35:25",15437583,1,NULL,NULL
101330575,76105343,"2018-05-01 11:34:55",70531551,1,NULL,NULL
101330576,76105344,"2018-05-01 11:34:56",69770717,1,NULL,NULL
101330577,76105345,"2018-05-01 11:35:59",11393802,1,NULL,NULL
101330578,76105346,"2018-05-01 11:36:00",10723103,1,NULL,NULL
101330579,76105347,"2018-05-01 11:34:55",70531459,1,NULL,NULL
101330580,76105347,"2018-05-01 11:34:55",70531471,1,NULL,NULL
101330581,76105347,"2018-05-01 11:34:55",70532132,1,NULL,NULL
101330582,76105347,"2018-05-01 11:34:55",70532142,1,NULL,NULL
101330583,76105347,"2018-05-01 11:34:55",70533577,1,NULL,NULL
101330584,76105347,"2018-05-01 11:34:55",70533585,1,NULL,NULL
101330585,76105348,"2018-05-01 11:34:56",69770680,1,NULL,NULL
101330586,76105348,"2018-05-01 11:34:56",69770687,1,NULL,NULL
101330587,76105349,"2018-05-01 11:35:59",11393728,1,NULL,NULL
101330588,76105349,"2018-05-01 11:35:59",11393733,1,NULL,NULL
101330589,76105349,"2018-05-01 11:35:59",11394619,1,NULL,NULL
101330590,76105349,"2018-05-01 11:35:59",11394628,1,NULL,NULL
101330591,76105349,"2018-05-01 11:35:59",11395466,1,NULL,NULL
101330592,76105349,"2018-05-01 11:35:59",11395475,1,NULL,NULL
101330593,76105350,"2018-05-01 11:36:00",10722998,1,NULL,NULL
101330594,76105350,"2018-05-01 11:36:00",10723007,1,NULL,NULL
101330595,76105351,"2018-05-01 11:33:40",159412127,1,NULL,NULL
101330596,76105351,"2018-05-01 11:33:40",159412131,1,NULL,NULL
