,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,caller_city_asn,called_city_asn
7465,76107758,2018-05-01 12:11:53,2018-05-01 12:12:12,19,17.0,0.0,,519542,sanitized,245915,sanitized,sanitized,122631,sanitized,136221,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,3.0,499.0,,,,,,,,,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7467,76105128,2018-05-01 11:29:19,2018-05-01 11:30:18,59,59.0,0.0,0.0,902442,sanitized,244209,sanitized,sanitized,170972,sanitized,279071,3227975507,11000,3507478266,5060,caller,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507478266.0,2942.0,2666.0,0.0,0.0,2.0,,1.0,17.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,3.0,,,,,,0.0,1.0,0.0,17.0,45.0,45.0,45.0,0.0,0.0,0.0,135.0,0.0,135.0,13500.0,0.0,13500.0,1.0,0.0,1.0,0.0,3.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,52.0,69.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.250,43.6319,43.6021,-79.3716,-79.5402,,Toronto
7469,76105134,2018-05-01 11:29:19,2018-05-01 11:30:18,59,59.0,0.0,0.0,902442,sanitized,244209,sanitized,sanitized,170972,sanitized,279071,3227975507,11000,3507478266,5060,caller,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507478266.0,2941.0,2666.0,0.0,0.0,2.0,,1.0,17.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,3.0,,,,,,0.0,1.0,0.0,17.0,45.0,45.0,45.0,0.0,0.0,0.0,135.0,0.0,135.0,13500.0,0.0,13500.0,1.0,0.0,1.0,0.0,3.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,52.0,69.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.250,43.6319,43.6021,-79.3716,-79.5402,,Toronto
7473,76104724,2018-05-01 11:12:23,2018-05-01 11:13:16,53,43.0,0.0,10.0,242,sanitized,242,sanitized,sanitized,device,sanitized,ecived,1654599250,11000,417208698,54071,caller,3,1,200,0,33685504,1.0,2.0,9.0,9.0,1654599250.0,417208698.0,2139.0,2154.0,0.0,0.0,2.0,3931.0,3.0,26.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,3.0,28.0,,,,,,0.0,0.0,9.0,26.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,106.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.82,24.222.25.122,40.7432,45.2,-75.2242,-64.1167,Easton,Cambridge
7477,76106433,2018-05-01 11:45:15,2018-05-01 11:55:03,588,581.0,0.0,0.0,709832,sanitized,238907,sanitized,sanitized,170927,sanitized,729071,3495526702,5060,1654599251,11000,caller,3,1,200,0,33687552,1.0,0.0,0.0,0.0,411685143.0,1654599251.0,29370.0,29119.0,1.0,0.0,,2.0,1.0,5.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,1.0,0.0,13.0,53.0,0.0,0.0,0.0,364.0,34.0,0.0,1.0,0.0,5.0,45.0,45.0,45.0,3.0,3.0,0.0,1865.0,0.0,1865.0,7460.0,0.0,7460.0,25.0,0.0,25.0,0.0,87.0,1.0,902,,255.0,,255.0,,,,,,,,,,,,,1.0,25.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,208.89.129.46,98.159.46.83,43.6319,40.7432,-79.3716,-75.2242,,Easton
7478,76106434,2018-05-01 11:45:15,2018-05-01 11:55:03,588,581.0,0.0,7.0,709832,sanitized,238907,sanitized,sanitized,170927,sanitized,729071,1654599251,11000,3507478244,5060,caller,3,1,200,0,1572910,0.0,1.0,0.0,0.0,1654599251.0,3507478244.0,29061.0,28946.0,0.0,1.0,2.0,,1.0,37.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,7.0,2.0,0.0,0.0,0.0,,,45.0,45.0,45.0,44.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,24069.0,2148.0,0.0,1.0,0.0,37.0,45.0,45.0,45.0,3.0,0.0,3.0,4205.0,0.0,4205.0,7127.0,0.0,7127.0,59.0,0.0,59.0,0.0,2148.0,1.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,10.0,145.0,45.0,45.0,45.0,41.0,45.0,41.0,20.0,20.0,,98.159.46.83,209.15.222.228,40.7432,43.6021,-75.2242,-79.5402,Easton,Toronto
7495,76107790,2018-05-01 12:09:42,2018-05-01 12:12:46,184,178.0,0.0,6.0,519332,sanitized,233915,sanitized,sanitized,203,sanitized,302,3227975507,11000,3638379143,24060,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,3227975507.0,3638379143.0,6424.0,6416.0,0.0,0.0,2.0,2177.0,2.0,13.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,6.0,3.0,0.0,2.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,801,,,,,,,,,,,,,,,,,1.0,122.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,216.221.66.135,43.6319,43.3799,-79.3716,-79.7668,,Burlington
7498,76107796,2018-05-01 12:11:21,2018-05-01 12:12:43,82,75.0,0.0,7.0,519332,sanitized,233915,sanitized,sanitized,105,sanitized,501,3227975506,11000,1082947184,1040,callee,3,1,200,0,33685504,2.0,1.0,9.0,9.0,3227975506.0,1082947184.0,3732.0,3740.0,0.0,0.0,2.0,3457.0,2.0,9.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,44.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,9.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,801,,,,,,,,,,,,,,,,,1.0,155.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,192.102.255.82,64.140.118.112,43.6319,43.6572,-79.3716,-79.3783,,Toronto
7500,76107803,2018-05-01 12:09:42,2018-05-01 12:12:46,184,178.0,0.0,6.0,519332,sanitized,233915,sanitized,sanitized,203,sanitized,302,3227975504,7000,3638379143,24060,callee,3,1,200,0,33554432,0.0,1.0,9.0,9.0,3227975507.0,3638379143.0,6422.0,6415.0,0.0,0.0,2.0,2177.0,2.0,13.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,6.0,3.0,0.0,2.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,802,,,,,,,,,,,,,,,,,36.0,121.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,216.221.66.135,43.6319,43.3799,-79.3716,-79.7668,,Burlington
7501,76107805,2018-05-01 12:11:21,2018-05-01 12:12:43,82,75.0,0.0,7.0,519332,sanitized,233915,sanitized,sanitized,105,sanitized,501,3227975504,7000,1082947184,1040,callee,3,1,200,0,33554432,2.0,1.0,9.0,9.0,3227975506.0,1082947184.0,3732.0,3740.0,0.0,0.0,2.0,3457.0,2.0,9.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,44.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,9.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,802,,,,,,,,,,,,,,,,,75.0,154.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,192.102.255.80,64.140.118.112,43.6319,43.6572,-79.3716,-79.3783,,Toronto
7504,76107653,2018-05-01 12:09:35,2018-05-01 12:11:19,104,99.0,1.0,5.0,519332,sanitized,233915,sanitized,sanitized,200,sanitized,002,3227975504,7000,3638379143,28060,callee,3,1,200,0,33554432,0.0,1.0,9.0,9.0,3227975506.0,3638379143.0,4919.0,4918.0,0.0,0.0,2.0,2177.0,1.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,2.0,,,,,,0.0,0.0,9.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,802,,,,,,,,,,,,,,,,,35.0,119.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,216.221.66.135,43.6319,43.3799,-79.3716,-79.7668,,Burlington
7508,76107662,2018-05-01 12:09:35,2018-05-01 12:11:19,104,99.0,1.0,5.0,519332,sanitized,233915,sanitized,sanitized,200,sanitized,002,3227975506,11000,3638379143,28060,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,3227975506.0,3638379143.0,4920.0,4918.0,0.0,0.0,2.0,2177.0,2.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,2.0,,,,,,0.0,0.0,9.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,801,,,,,,,,,,,,,,,,,1.0,121.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,216.221.66.135,43.6319,43.3799,-79.3716,-79.7668,,Burlington
7516,76109478,2018-05-01 12:27:58,2018-05-01 12:28:31,33,23.0,0.0,0.0,519332,sanitized,233915,sanitized,sanitized,151934,sanitized,439151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3495526469.0,1636.0,1650.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,273.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7527,76109495,2018-05-01 12:27:58,2018-05-01 12:28:31,33,23.0,0.0,0.0,519332,sanitized,233915,sanitized,sanitized,151934,sanitized,439151,3227975506,11000,3510265337,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,3495526469.0,1636.0,1650.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,275.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7531,76106432,2018-05-01 11:54:31,2018-05-01 11:55:10,39,35.0,1.0,4.0,519332,sanitized,233915,sanitized,sanitized,201,sanitized,102,3227975504,7000,755177258,1055,callee,3,1,200,0,33554432,0.0,1.0,9.0,9.0,3227975506.0,755177258.0,1738.0,1736.0,0.0,0.0,2.0,3081.0,1.0,13.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,,,,,,1.0,1.0,9.0,13.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,2.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,40.0,153.0,45.0,45.0,45.0,45.0,45.0,39.0,20.0,20.0,,192.102.255.80,45.3.23.42,43.6319,42.9856,-79.3716,-81.1821,,London
7532,76106438,2018-05-01 11:54:31,2018-05-01 11:55:10,39,35.0,1.0,4.0,519332,sanitized,233915,sanitized,sanitized,201,sanitized,102,3227975506,11000,755177258,1055,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,3227975506.0,755177258.0,1740.0,1736.0,0.0,0.0,2.0,3081.0,2.0,13.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,,,,,,1.0,1.0,9.0,13.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,2.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,154.0,45.0,45.0,45.0,45.0,45.0,39.0,20.0,20.0,,192.102.255.82,45.3.23.42,43.6319,42.9856,-79.3716,-81.1821,,London
7537,76109015,2018-05-01 12:23:33,2018-05-01 12:24:49,76,76.0,0.0,0.0,709332,sanitized,233907,sanitized,sanitized,170972,sanitized,279071,3495526702,5060,1654599251,11000,callee,3,1,200,0,33687552,1.0,0.0,0.0,0.0,411685143.0,1654599251.0,3781.0,3757.0,0.0,0.0,,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,1.0,1.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,25.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,98.159.46.83,43.6319,40.7432,-79.3716,-75.2242,,Easton
7538,76109016,2018-05-01 12:24:12,2018-05-01 12:24:49,37,33.0,0.0,4.0,709332,sanitized,233907,sanitized,sanitized,device,sanitized,ecived,1654599251,11000,417208698,61850,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599251.0,417208698.0,1631.0,1620.0,0.0,0.0,2.0,3931.0,1.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,22.0,65535.0,0.0,0.0,7.0,21.0,0.0,0.0,9.0,23.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,902,,255.0,,255.0,,,,,,,,,,,,,2.0,126.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.83,24.222.25.122,40.7432,45.2,-75.2242,-64.1167,Easton,Cambridge
7540,76110256,2018-05-01 12:35:32,2018-05-01 12:36:32,60,58.0,2.0,2.0,709232,sanitized,232907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975506.0,3507478251.0,2867.0,2645.0,0.0,0.0,2.0,3240.0,1.0,19.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,19.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,,,,,,,,,,,3.0,2022.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,,Toronto
7543,76110272,2018-05-01 12:35:32,2018-05-01 12:36:32,60,58.0,2.0,2.0,709232,sanitized,232907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975506.0,3507478251.0,2868.0,2645.0,0.0,0.0,2.0,3240.0,1.0,19.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,19.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,,,,,,,,,,,3.0,2022.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,,Toronto
7548,76104078,2018-05-01 10:45:44,2018-05-01 10:46:35,51,43.0,0.0,8.0,232,sanitized,232,sanitized,sanitized,device,sanitized,ecived,1654599250,11000,417208698,27340,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599250.0,417208698.0,2123.0,2145.0,0.0,0.0,2.0,3931.0,4.0,23.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,3.0,26.0,,,,,,0.0,0.0,9.0,23.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,902,,255.0,,255.0,,,,,,,,,,,,,3.0,123.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.82,24.222.25.122,40.7432,45.2,-75.2242,-64.1167,Easton,Cambridge
7554,76105155,2018-05-01 11:30:06,2018-05-01 11:30:47,41,41.0,0.0,0.0,442032,sanitized,230244,sanitized,sanitized,170936,sanitized,639071,3227975507,11000,3507482315,5060,caller,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507482315.0,2033.0,1953.0,0.0,0.0,2.0,,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,1.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,3.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.238.203,43.6319,43.6021,-79.3716,-79.5402,,Toronto
7556,76105172,2018-05-01 11:30:06,2018-05-01 11:30:47,41,41.0,0.0,0.0,442032,sanitized,230244,sanitized,sanitized,170936,sanitized,639071,3227975507,11000,3507482315,5060,caller,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507482315.0,2034.0,1953.0,0.0,0.0,2.0,,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,1.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,3.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.238.203,43.6319,43.6021,-79.3716,-79.5402,,Toronto
